Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S4,2020,5,5,23,39,48,45.376804,-71.970291,229.2,14,46.6,6.7,60,614.4,1763,0.221815,97,52,45,148,UE,0.252,0.400,,
S5,2020,5,5,23,39,50,45.37682,-71.970467,229.2,14,46.6,6.7,60,614.4,3841,0.13048,50,32,32,64,UE,0.345,0.449,,
S2,2020,5,5,23,39,58,45.376915,-71.970871,226.89999,14,46.6,6.7,60,614.4,2025,0.13048,94,42,35,141,UE,0.172,0.318,,
S3,2020,5,5,23,40,0,45.376965,-71.970985,226,14,46.6,6.7,60,614.4,1662,5.649766,1195,615,204,2198,OK,0.068,0.241,,
S4,2020,5,5,23,40,3,45.377041,-71.971138,225.89999,14,46.6,6.7,60,614.4,3774,1.252604,1195,391,181,1824,OK,0.139,0.222,,
S5,2020,5,5,23,40,5,45.377094,-71.97123,225.7,14,46.6,6.7,60,614.4,1701,0.221815,68,36,24,106,UE,0.221,0.401,,
S1,2020,5,5,23,40,10,45.377247,-71.971436,225.2,14,46.6,6.7,60,614.4,1882,0.652398,129,76,37,240,UE,0.182,0.372,,
S2,2020,5,5,23,40,12,45.377354,-71.971512,225.2,14,46.5,6.7,60,614.4,2408,0.260959,177,70,44,268,UE,0.139,0.290,,
S3,2020,5,5,23,40,15,45.377426,-71.971565,225.3,14,46.6,6.7,60,614.4,1620,0.548014,167,80,41,279,UE,0.147,0.327,,
S4,2020,5,5,23,40,17,45.377556,-71.971634,225.3,14,46.6,6.7,60,614.4,2333,0.169623,59,35,31,87,UE,0.303,0.444,,
S1,2020,5,5,23,40,25,45.377743,-71.97168,224,14,46.6,6.7,60,614.4,4866,0.143528,29,23,21,58,UE,0.449,0.566,,
S2,2020,5,5,23,40,27,45.377808,-71.97168,224.10001,14,46.6,6.7,60,614.4,2975,0.182671,49,32,28,79,UE,0.349,0.489,,
S3,2020,5,5,23,40,30,45.377884,-71.971657,223.60001,14,46.6,6.7,60,614.4,1723,0.521918,182,97,73,294,UE,0.240,0.410,,
S4,2020,5,5,23,40,32,45.377907,-71.971581,224.10001,14,46.6,6.7,60,614.4,2015,0.561062,346,149,108,542,OK,0.162,0.320,,
S5,2020,5,5,23,40,35,45.377911,-71.971466,225.3,14,46.6,6.7,60,614.4,2337,0.300103,89,54,45,144,UE,0.309,0.462,,
S6,2020,5,5,23,40,37,45.377914,-71.971375,226,13,46.6,6.7,60,614.4,4942,0.026096,75,33,34,109,UE,0.124,0.221,,
S1,2020,5,5,23,40,39,45.377914,-71.971245,226.60001,14,46.5,6.7,60,614.4,3458,0.260959,56,40,34,108,UE,0.388,0.529,,
S2,2020,5,5,23,40,42,45.377926,-71.971176,227.5,14,46.6,6.7,60,614.4,1742,0.300103,160,73,54,254,UE,0.181,0.344,,
S3,2020,5,5,23,40,44,45.377937,-71.971062,227.5,14,46.5,6.7,60,614.4,1658,0.795925,536,262,243,1045,OK,0.204,0.335,,
S4,2020,5,5,23,40,47,45.377937,-71.97097,229.3,14,46.5,6.7,60,614.4,3798,0.495822,567,212,153,858,OK,0.128,0.261,,
S5,2020,5,5,23,40,49,45.37793,-71.97081,230.10001,14,46.5,6.7,60,614.4,3268,0.195719,52,35,31,85,UE,0.365,0.501,,
S6,2020,5,5,23,40,52,45.377926,-71.970695,231.2,14,46.5,6.7,60,614.4,2024,0.117432,111,52,50,167,UE,0.176,0.297,,
S1,2020,5,5,23,40,54,45.377918,-71.970581,231.7,14,46.5,6.7,60,614.4,1704,3.405517,1105,585,414,1880,OK,0.230,0.406,,
S2,2020,5,5,23,40,57,45.377937,-71.970451,232.89999,14,46.5,6.7,60,614.4,1688,3.444661,1351,708,566,2336,OK,0.239,0.400,,
S3,2020,5,5,23,40,59,45.377945,-71.97036,232.89999,14,46.6,6.7,60,614.4,2063,0.221815,86,49,43,136,UE,0.282,0.427,,
S4,2020,5,5,23,41,2,45.377949,-71.970215,233.10001,14,46.5,6.7,60,614.4,2554,0.443631,354,145,108,566,OK,0.147,0.296,,
S5,2020,5,5,23,41,4,45.377945,-71.9701,233.2,14,46.5,6.7,60,614.4,3610,0.208767,56,38,35,93,UE,0.373,0.499,,
S6,2020,5,5,23,41,6,45.377945,-71.969933,233.2,14,46.5,6.6,60,614.4,3141,0.13048,174,78,77,268,UE,0.147,0.258,,
S1,2020,5,5,23,41,9,45.377945,-71.969826,233.3,14,46.5,6.7,60,614.4,3164,0.274007,70,47,41,133,UE,0.362,0.502,,
S2,2020,5,5,23,41,11,45.377949,-71.969673,233.3,14,46.5,6.7,60,614.4,2767,0.561062,467,186,134,745,OK,0.141,0.288,,
S3,2020,5,5,23,41,14,45.377945,-71.969566,233.2,14,46.5,6.7,60,614.4,3075,0.326199,60,44,33,113,UE,0.372,0.533,,
S4,2020,5,5,23,41,16,45.377934,-71.969414,233.3,14,46.5,6.7,60,614.4,2088,2.857503,1656,688,449,2736,OK,0.150,0.309,,
S5,2020,5,5,23,41,19,45.377918,-71.969315,232.89999,14,46.5,6.7,60,614.4,2561,0.313151,90,56,48,141,UE,0.324,0.470,,
S6,2020,5,5,23,41,21,45.377903,-71.9692,233,14,46.5,6.7,60,614.4,1991,0.287055,251,117,110,375,OK,0.178,0.304,,
S1,2020,5,5,23,41,24,45.377865,-71.969032,232,14,46.5,6.7,60,614.4,3608,0.247911,50,37,31,96,UE,0.401,0.543,,
S2,2020,5,5,23,41,26,45.377811,-71.968895,231.60001,14,46.5,6.6,60,614.4,1821,0.626302,362,163,124,560,OK,0.177,0.336,,
S3,2020,5,5,23,41,29,45.37772,-71.968712,229.5,14,46.5,6.7,60,614.4,1856,0.600206,293,159,149,447,OK,0.257,0.387,,
S4,2020,5,5,23,41,31,45.377663,-71.968605,228.7,14,46.5,6.6,60,614.4,2083,0.430583,283,122,92,444,UE,0.162,0.318,,
S5,2020,5,5,23,41,33,45.377567,-71.968445,228.89999,14,46.5,6.7,60,614.4,2385,0.287055,101,60,54,158,UE,0.304,0.442,,
S6,2020,5,5,23,41,36,45.377518,-71.968353,229,14,46.5,6.7,60,614.4,3800,0.182671,274,118,113,416,OK,0.134,0.250,,
S1,2020,5,5,23,41,38,45.377438,-71.968224,229,14,46.6,6.7,60,614.4,1792,10.947238,5383,2379,1595,8911,OK,0.166,0.333,,
S2,2020,5,5,23,41,41,45.377388,-71.968147,227.7,14,46.5,6.6,60,614.4,2343,4.801649,3222,1311,894,5308,OK,0.147,0.300,,
S3,2020,5,5,23,41,43,45.377319,-71.968033,227.10001,14,46.5,6.6,60,614.4,2088,0.247911,81,47,39,135,UE,0.287,0.443,,
S4,2020,5,5,23,41,46,45.377274,-71.967949,226.89999,14,46.6,6.7,60,614.4,2088,4.057915,2345,974,635,3946,OK,0.149,0.308,,
S5,2020,5,5,23,41,48,45.37722,-71.967865,226.89999,14,46.5,6.6,60,614.4,2153,0.521918,185,107,94,275,UE,0.290,0.434,,
S6,2020,5,5,23,41,51,45.377136,-71.967758,226.8,14,46.5,6.6,60,614.4,1907,0.156576,139,66,64,209,UE,0.182,0.301,,
S1,2020,5,5,23,41,53,45.377071,-71.96772,226.3,14,46.5,6.6,60,614.4,3815,0.234863,50,37,32,102,UE,0.407,0.542,,
S2,2020,5,5,23,41,56,45.376968,-71.967705,226.39999,14,46.6,6.7,60,614.4,1646,1.017741,364,186,133,647,OK,0.218,0.392,,
S3,2020,5,5,23,41,58,45.376896,-71.967705,226.39999,14,46.5,6.6,60,614.4,2829,0.900309,190,130,101,385,OK,0.351,0.511,,
S4,2020,5,5,23,42,0,45.376801,-71.967697,226,14,46.5,6.6,60,614.4,2737,2.479112,1958,774,541,3185,OK,0.140,0.287,,
S5,2020,5,5,23,42,3,45.376759,-71.967613,226.2,14,46.6,6.7,60,614.4,2038,2.283393,836,475,414,1455,OK,0.281,0.427,,
S6,2020,5,5,23,42,5,45.376751,-71.967453,226.2,14,46.5,6.6,60,614.4,4634,0.104384,202,86,84,305,UE,0.123,0.233,,
S1,2020,5,5,23,42,8,45.376747,-71.967346,225.7,14,46.5,6.6,60,614.4,2827,0.313151,97,61,55,186,UE,0.333,0.468,,
S2,2020,5,5,23,42,10,45.376743,-71.967178,225.3,14,46.5,6.6,60,614.4,2937,0.548014,486,192,140,755,OK,0.139,0.283,,
S3,2020,5,5,23,42,13,45.376743,-71.967056,224.60001,14,46.5,6.6,60,614.4,4046,0.117432,40,26,26,52,UE,0.354,0.457,,
S4,2020,5,5,23,42,15,45.376743,-71.966949,224.2,14,46.6,6.7,60,614.4,1872,0.443631,243,106,73,377,UE,0.164,0.328,,
S5,2020,5,5,23,42,18,45.376747,-71.966774,223.5,14,46.5,6.6,60,614.4,5105,0.182671,46,34,33,74,UE,0.422,0.526,,
S6,2020,5,5,23,42,20,45.376751,-71.966644,222.39999,14,46.5,6.6,60,614.4,1656,0.287055,183,89,80,290,UE,0.204,0.343,,
S1,2020,5,5,23,42,23,45.376759,-71.966454,221.60001,14,46.5,6.6,60,614.4,1628,11.651828,4298,2034,1259,7217,OK,0.175,0.353,,
S2,2020,5,5,23,42,25,45.376785,-71.966347,220.8,14,46.5,6.6,60,614.4,2110,4.436306,2571,1061,682,4221,OK,0.147,0.306,,
S3,2020,5,5,23,42,27,45.376831,-71.966194,220.10001,14,46.5,6.6,60,614.4,2450,0.156576,45,28,23,73,UE,0.318,0.473,,
S4,2020,5,5,23,42,30,45.376873,-71.966095,220.2,14,46.5,6.6,60,614.4,2222,0.63935,436,183,133,706,OK,0.155,0.309,,
S5,2020,5,5,23,42,32,45.376945,-71.965958,220.2,14,46.5,6.6,60,614.4,2171,1.565755,579,334,299,1037,OK,0.289,0.429,,
S6,2020,5,5,23,42,35,45.376976,-71.965874,220.89999,15,46.5,6.6,60,614.4,3813,0.365343,549,237,228,854,OK,0.134,0.249,,
S1,2020,5,5,23,42,37,45.376984,-71.965721,220.89999,15,46.5,6.6,60,614.4,2468,0.691542,227,137,122,421,OK,0.312,0.451,,
S2,2020,5,5,23,42,40,45.376961,-71.965607,220.8,15,46.5,6.6,60,614.4,2467,0.352295,274,113,84,443,UE,0.149,0.299,,
S4,2020,5,5,23,42,45,45.376911,-71.965324,220.60001,15,46.5,6.6,60,614.4,1701,1.34394,622,284,195,1039,OK,0.177,0.346,,
S5,2020,5,5,23,42,47,45.376904,-71.965218,220.60001,15,46.5,6.6,60,614.4,2585,4.932129,1402,876,750,2589,OK,0.325,0.472,,
S6,2020,5,5,23,42,50,45.3769,-71.965057,220.2,15,46.5,6.6,60,614.4,2117,0.326199,318,149,146,499,OK,0.173,0.288,,
S2,2020,5,5,23,42,54,45.376896,-71.96476,219.2,15,46.5,6.6,60,614.4,1654,0.365343,161,83,69,247,UE,0.233,0.388,,
S3,2020,5,5,23,42,57,45.376896,-71.96463,218.3,15,46.5,6.7,60,614.4,5503,0.117432,33,24,24,45,UE,0.415,0.510,,
S4,2020,5,5,23,42,59,45.376904,-71.964439,218.3,15,46.5,6.6,60,614.4,2074,1.304796,796,337,236,1298,OK,0.157,0.315,,
S5,2020,5,5,23,43,2,45.376904,-71.96431,216,14,46.5,6.6,60,614.4,2470,3.522949,1159,699,624,2111,OK,0.312,0.451,,
S6,2020,5,5,23,43,4,45.3769,-71.964149,215.10001,15,46.5,6.6,60,614.4,2725,0.221815,249,111,105,388,OK,0.154,0.276,,
S1,2020,5,5,23,43,7,45.376892,-71.964081,214.39999,15,46.5,6.6,60,614.4,1698,3.862196,900,478,226,1628,OK,0.151,0.338,,
S2,2020,5,5,23,43,9,45.376846,-71.96402,214,14,46.5,6.6,60,614.4,1670,2.896647,948,416,173,1653,OK,0.100,0.263,,
S4,2020,5,5,23,43,14,45.376625,-71.963959,212.39999,15,46.5,6.6,60,614.4,5347,0.313151,56,47,43,115,UE,0.476,0.587,,
S5,2020,5,5,23,43,17,45.376465,-71.963951,211.8,15,46.5,6.6,60,614.4,2210,0.13048,50,29,26,80,UE,0.292,0.432,,
S3,2020,5,5,23,43,26,45.375885,-71.963997,210.89999,15,46.5,6.6,60,614.4,1899,0.247911,80,45,35,137,UE,0.267,0.432,,
S4,2020,5,5,23,43,29,45.375774,-71.96402,210.60001,15,46.5,6.6,60,614.4,2614,1.91805,463,300,240,967,OK,0.333,0.490,,
S5,2020,5,5,23,43,31,45.375633,-71.964035,210.2,15,46.5,6.6,60,614.4,3089,0.221815,57,38,33,91,UE,0.358,0.499,,
S6,2020,5,5,23,43,34,45.375542,-71.964043,209.60001,15,46.5,6.6,60,614.4,1688,0.156576,87,41,33,146,UE,0.195,0.351,,
S1,2020,5,5,23,43,36,45.37545,-71.964058,209,15,46.5,6.6,60,614.4,1717,4.788601,934,506,175,1739,OK,0.083,0.261,,
S2,2020,5,5,23,43,39,45.375324,-71.964081,207.7,15,46.5,6.6,60,614.4,1625,1.696235,494,243,127,923,OK,0.156,0.339,,
S3,2020,5,5,23,43,41,45.375233,-71.964111,208.5,15,46.5,6.6,60,614.4,3525,0.743734,777,293,208,1217,OK,0.131,0.266,,
S4,2020,5,5,23,43,44,45.375141,-71.964241,208.8,15,46.5,6.6,60,614.4,1853,0.208767,136,62,51,207,UE,0.181,0.331,,
S5,2020,5,5,23,43,46,45.37513,-71.964371,209.2,15,46.5,6.6,60,614.4,2973,0.169623,44,29,25,71,UE,0.352,0.495,,
S2,2020,5,5,23,43,53,45.375134,-71.964874,209.5,15,46.5,6.6,60,614.4,28282,853.01038,567,53,83,632,UE,2.140,-1.682,,
S3,2020,5,5,23,43,56,45.375137,-71.964996,210.10001,15,46.5,6.6,60,614.4,4202,0.156576,39,28,26,65,UE,0.403,0.522,,
S4,2020,5,5,23,43,58,45.375137,-71.965202,211.2,15,46.5,6.6,60,614.4,1933,2.42692,838,471,389,1472,OK,0.272,0.429,,
S5,2020,5,5,23,44,1,45.375137,-71.965317,211.8,15,46.5,6.6,60,614.4,2828,0.169623,50,32,28,77,UE,0.339,0.481,,
S1,2020,5,5,23,44,6,45.375145,-71.965599,212.89999,15,46.5,6.6,60,614.4,4988,0.156576,30,24,22,63,UE,0.454,0.569,,
S2,2020,5,5,23,44,8,45.375145,-71.965729,213.3,15,46.5,6.6,60,614.4,47491,854.83704,161,38,40,203,UE,-0.054,-0.225,,
S3,2020,5,5,23,44,11,45.375137,-71.965897,214,15,46.5,6.6,60,614.4,1641,0.195719,90,46,38,142,UE,0.229,0.385,,
S4,2020,5,5,23,44,13,45.375092,-71.965973,214.8,14,46.5,6.6,60,614.4,3754,0.247911,63,44,40,104,UE,0.387,0.514,,
S5,2020,5,5,23,44,15,45.374992,-71.966011,214.5,15,46.5,6.6,60,614.4,4535,0.156576,44,31,30,67,UE,0.397,0.505,,
S3,2020,5,5,23,44,25,45.374641,-71.966064,214.3,14,46.5,6.6,60,614.4,4682,0.195719,30,26,22,61,UE,0.473,0.601,,
S4,2020,5,5,23,44,28,45.37458,-71.966095,214.39999,15,46.5,6.6,60,614.4,3704,0.404487,81,60,51,152,UE,0.404,0.543,,
S5,2020,5,5,23,44,30,45.374516,-71.966103,214,15,46.5,6.5,60,614.4,5997,0.182671,29,26,24,54,UE,0.508,0.611,,
S2,2020,5,5,23,44,38,45.374535,-71.965927,214,15,46.5,6.6,60,614.4,3661,0.365343,61,48,38,125,UE,0.415,0.563,,
S4,2020,5,5,23,44,43,45.374672,-71.965958,213.2,15,46.5,6.5,60,614.4,2451,0.169623,58,35,31,87,UE,0.311,0.452,,
S1,2020,5,5,23,44,50,45.374897,-71.965965,213.89999,15,46.5,6.6,60,614.4,5434,0.156576,27,23,21,58,UE,0.483,0.593,,
S2,2020,5,5,23,44,52,45.374992,-71.965965,213.89999,15,46.4,6.5,60,614.4,5578,0.195719,44,34,33,76,UE,0.445,0.545,,
S3,2020,5,5,23,44,55,45.37505,-71.965965,213.89999,15,46.4,6.5,60,614.4,1780,6.041205,1827,999,710,3250,OK,0.243,0.418,,
S4,2020,5,5,23,44,57,45.375095,-71.965996,212.7,15,46.4,6.5,60,614.4,1637,0.339247,157,80,66,249,UE,0.228,0.384,,
S5,2020,5,5,23,45,0,45.37513,-71.966049,210.8,15,46.4,6.5,60,614.4,2182,0.156576,55,32,28,83,UE,0.293,0.437,,
S6,2020,5,5,23,45,2,45.375141,-71.966141,210.8,15,46.4,6.5,60,614.4,3315,0.039144,73,34,36,107,UE,0.148,0.239,,
S2,2020,5,5,23,45,7,45.375149,-71.966415,213.3,15,46.4,6.5,60,614.4,256,855.03271,120,36,33,163,UE,0.032,0.060,,
S3,2020,5,5,23,45,10,45.375153,-71.966568,214.10001,15,46.4,6.5,60,614.4,3553,0.143528,34,24,21,59,UE,0.387,0.522,,
S4,2020,5,5,23,45,12,45.375149,-71.966675,214.5,15,46.4,6.5,60,614.4,4367,1.630995,1925,608,286,2903,OK,0.151,0.217,,
S5,2020,5,5,23,45,14,45.375149,-71.966843,214,15,46.4,6.5,60,614.4,1906,0.195719,58,33,24,86,UE,0.262,0.435,,
S6,2020,5,5,23,45,17,45.375153,-71.966965,213.7,15,46.4,6.5,60,614.4,5573,0.052192,125,41,27,182,UE,0.129,0.221,,
S1,2020,5,5,23,45,19,45.375149,-71.967155,213.7,15,46.4,6.5,60,614.4,2548,0.274007,53,36,25,107,UE,0.322,0.496,,
S2,2020,5,5,23,45,22,45.375149,-71.967278,214.89999,15,46.4,6.5,60,614.4,5011,0.234863,378,120,66,545,UE,0.147,0.223,,
S3,2020,5,5,23,45,24,45.375145,-71.967407,215.39999,15,46.4,6.5,60,614.4,4061,0.391439,99,70,65,154,UE,0.395,0.516,,
S4,2020,5,5,23,45,27,45.375149,-71.96759,215.89999,15,46.4,6.5,60,614.4,2199,0.313151,96,57,47,159,UE,0.297,0.453,,
S5,2020,5,5,23,45,29,45.375145,-71.967712,216.5,15,46.4,6.5,60,614.4,5387,0.430583,48,50,41,97,UE,0.538,0.657,,
S1,2020,5,5,23,45,34,45.375141,-71.968025,217.7,15,46.4,6.5,60,614.4,5434,0.156576,27,23,21,57,UE,0.483,0.593,,
S2,2020,5,5,23,45,37,45.375145,-71.968239,218.3,15,46.4,6.5,60,614.4,1679,0.143528,69,36,31,112,UE,0.240,0.388,,
S3,2020,5,5,23,45,39,45.375145,-71.968376,218.5,15,46.4,6.5,60,614.4,1946,0.365343,118,67,53,195,UE,0.273,0.436,,
S4,2020,5,5,23,45,41,45.375153,-71.968559,218.3,15,46.4,6.5,60,614.4,1681,0.443631,178,93,74,287,UE,0.237,0.399,,
S5,2020,5,5,23,45,44,45.375153,-71.968666,218,15,46.4,6.5,60,614.4,3324,0.234863,63,42,38,92,UE,0.363,0.494,,
S1,2020,5,5,23,45,49,45.375153,-71.968925,218.2,15,46.4,6.5,60,614.4,6007,0.143528,29,24,23,58,UE,0.477,0.576,,
S2,2020,5,5,23,45,51,45.375153,-71.969078,217.60001,15,46.4,6.5,60,614.4,1644,0.169623,99,48,41,145,UE,0.206,0.354,,
S3,2020,5,5,23,45,54,45.375153,-71.969185,217.10001,15,46.4,6.5,60,614.4,5443,0.221815,37,32,29,79,UE,0.488,0.599,,
S4,2020,5,5,23,45,56,45.375153,-71.969276,216.2,15,46.4,6.5,60,614.4,2630,0.182671,60,37,33,94,UE,0.323,0.461,,
S2,2020,5,5,23,46,6,45.375153,-71.969872,213.39999,15,46.4,6.5,60,614.4,2927,0.247911,50,35,27,93,UE,0.359,0.519,,
S3,2020,5,5,23,46,8,45.375156,-71.970078,212.89999,15,46.4,6.5,60,614.4,2311,0.313151,112,66,59,183,UE,0.300,0.440,,
S4,2020,5,5,23,46,11,45.37516,-71.970215,212.7,15,46.4,6.5,60,614.4,1821,0.326199,136,74,64,210,UE,0.260,0.408,,
S5,2020,5,5,23,46,13,45.37516,-71.97039,212.7,15,46.4,6.4,60,614.4,2785,0.143528,54,33,31,73,UE,0.320,0.446,,
S1,2020,5,5,23,46,18,45.37516,-71.970688,212.5,15,46.5,6.5,60,614.4,5263,0.156576,29,24,22,61,UE,0.470,0.582,,
S2,2020,5,5,23,46,21,45.37516,-71.970818,212.10001,15,46.5,6.5,60,614.4,1653,0.404487,169,87,70,267,UE,0.232,0.392,,
S3,2020,5,5,23,46,23,45.375168,-71.970947,211.8,15,46.5,6.5,60,614.4,6051,0.221815,38,33,31,64,UE,0.497,0.598,,
S4,2020,5,5,23,46,26,45.375168,-71.971146,211.2,15,46.5,6.5,60,614.4,1781,0.417535,222,100,73,353,UE,0.176,0.339,,
S5,2020,5,5,23,46,28,45.375172,-71.971291,210.7,15,46.5,6.5,60,614.4,5212,0.169623,32,26,24,51,UE,0.463,0.574,,
S1,2020,5,5,23,46,33,45.375175,-71.971664,210.10001,15,46.5,6.5,60,614.4,3281,0.404487,82,59,48,154,UE,0.382,0.532,,
S2,2020,5,5,23,46,36,45.375168,-71.971878,209.89999,15,46.5,6.5,60,614.4,1764,0.274007,102,55,44,163,UE,0.251,0.413,,
S3,2020,5,5,23,46,38,45.375168,-71.972015,209.8,15,46.4,6.4,60,614.4,2273,2.805311,689,427,321,1278,OK,0.302,0.471,,
S4,2020,5,5,23,46,40,45.375164,-71.972191,210.10001,15,46.5,6.5,60,614.4,4307,1.174316,1357,428,197,1970,OK,0.151,0.216,,
S5,2020,5,5,23,46,43,45.375183,-71.972282,210.10001,15,46.5,6.5,60,614.4,2037,0.352295,95,56,41,163,UE,0.277,0.450,,
S1,2020,5,5,23,46,48,45.375343,-71.972336,210.2,15,46.5,6.5,60,614.4,4467,0.156576,30,24,21,64,UE,0.445,0.572,,
S2,2020,5,5,23,46,50,45.37542,-71.972328,209.89999,15,46.5,6.5,60,614.4,1664,0.234863,113,53,39,178,UE,0.190,0.356,,
S4,2020,5,5,23,46,55,45.375629,-71.972321,209.89999,14,46.5,6.5,60,614.4,2478,0.443631,122,76,63,200,UE,0.320,0.473,,
S5,2020,5,5,23,46,58,45.375751,-71.972321,209.8,15,46.5,6.4,60,614.4,3387,0.143528,38,26,23,62,UE,0.373,0.508,,
S1,2020,5,5,23,47,3,45.375942,-71.972321,210.3,14,46.5,6.5,60,614.4,1744,6.550076,1784,967,608,3272,OK,0.218,0.402,,
S2,2020,5,5,23,47,5,45.375992,-71.972298,209.2,15,46.5,6.4,60,614.4,1818,0.587158,210,115,93,362,UE,0.259,0.419,,
S3,2020,5,5,23,47,7,45.376034,-71.972206,210.10001,15,46.5,6.5,60,614.4,1706,0.287055,104,55,42,167,UE,0.239,0.406,,
S4,2020,5,5,23,47,10,45.376038,-71.97213,211.10001,15,46.5,6.4,60,614.4,1778,0.378391,196,88,63,301,UE,0.174,0.339,,
S5,2020,5,5,23,47,12,45.376038,-71.97197,211.10001,15,46.5,6.5,60,614.4,5043,0.208767,39,32,29,71,UE,0.464,0.580,,
S1,2020,5,5,23,47,17,45.376038,-71.971741,213,15,46.5,6.5,60,614.4,2461,2.505208,541,353,258,989,OK,0.318,0.488,,
S2,2020,5,5,23,47,20,45.376045,-71.971603,214,15,46.5,6.5,60,614.4,1932,3.027127,914,520,398,1679,OK,0.269,0.437,,
S3,2020,5,5,23,47,22,45.376049,-71.971504,214.60001,15,46.5,6.5,60,614.4,2355,0.156576,44,27,22,71,UE,0.311,0.468,,
S4,2020,5,5,23,47,25,45.376057,-71.971359,215.7,15,46.5,6.4,60,614.4,1932,0.182671,66,37,31,101,UE,0.272,0.426,,
S5,2020,5,5,23,47,27,45.376053,-71.971268,216.5,15,46.5,6.4,60,614.4,5691,0.208767,41,34,32,74,UE,0.476,0.580,,
S2,2020,5,5,23,47,34,45.376057,-71.970833,218.7,15,46.5,6.4,60,614.4,2702,0.143528,45,28,25,71,UE,0.327,0.465,,
S3,2020,5,5,23,47,37,45.37606,-71.970726,219.5,15,46.5,6.4,60,614.4,4441,0.234863,54,40,37,102,UE,0.418,0.536,,
S4,2020,5,5,23,47,39,45.376064,-71.970551,219.5,15,46.4,6.4,60,614.4,1901,3.666477,1930,830,549,3156,OK,0.158,0.322,,
S5,2020,5,5,23,47,42,45.376057,-71.970413,222.60001,15,46.5,6.4,60,614.4,1620,7.411241,2804,1359,910,4715,OK,0.193,0.368,,
S6,2020,5,5,23,47,44,45.376057,-71.970306,223.3,15,46.4,6.4,60,614.4,2388,0.078288,101,47,47,150,UE,0.164,0.273,,
S1,2020,5,5,23,47,47,45.376057,-71.970154,224.2,15,46.5,6.4,60,614.4,4570,0.182671,34,27,24,70,UE,0.445,0.568,,
S2,2020,5,5,23,47,49,45.376049,-71.970055,224.7,15,46.5,6.5,60,614.4,1997,0.469727,296,129,97,462,UE,0.166,0.323,,
S3,2020,5,5,23,47,52,45.376068,-71.969963,225.10001,15,46.5,6.4,60,614.4,2236,0.443631,138,82,69,224,UE,0.300,0.452,,
S4,2020,5,5,23,47,54,45.376095,-71.969933,225.5,15,46.5,6.5,60,614.4,4769,0.221815,62,44,43,79,UE,0.401,0.506,,
S1,2020,5,5,23,48,1,45.376041,-71.969902,225.10001,15,46.4,6.4,60,614.4,5818,0.169623,27,24,22,60,UE,0.503,0.609,,
S3,2020,5,5,23,48,6,45.37606,-71.970039,225.10001,15,46.5,6.4,60,614.4,4554,0.169623,39,29,27,66,UE,0.421,0.537,,
S4,2020,5,5,23,48,9,45.376057,-71.970116,224.2,15,46.5,6.4,60,614.4,2370,2.68788,1818,737,501,2924,OK,0.146,0.299,,
S5,2020,5,5,23,48,11,45.376053,-71.9702,223.7,15,46.4,6.4,60,614.4,3357,0.521918,142,95,86,226,UE,0.365,0.495,,
S6,2020,5,5,23,48,14,45.376064,-71.97036,222.7,14,46.4,6.4,60,614.4,1948,0.182671,173,82,80,263,UE,0.180,0.297,,
S1,2020,5,5,23,48,16,45.376068,-71.97049,221.8,15,46.5,6.4,60,614.4,3483,0.260959,59,42,36,113,UE,0.387,0.527,,
S2,2020,5,5,23,48,19,45.376072,-71.970657,220.8,15,46.4,6.4,60,614.4,2071,0.861165,552,237,175,876,OK,0.161,0.318,,
S3,2020,5,5,23,48,21,45.376072,-71.970787,219.89999,15,46.4,6.4,60,614.4,5883,0.182671,48,36,36,69,UE,0.431,0.524,,
S4,2020,5,5,23,48,24,45.376068,-71.970978,219.10001,15,46.5,6.4,60,614.4,1645,0.274007,119,61,50,187,UE,0.230,0.388,,
S5,2020,5,5,23,48,26,45.376068,-71.971107,218.7,15,46.5,6.4,60,614.4,6044,0.195719,50,38,38,60,UE,0.438,0.530,,
S1,2020,5,5,23,48,31,45.376076,-71.97139,216.8,15,46.4,6.4,60,614.4,3775,0.274007,55,41,35,107,UE,0.408,0.546,,
S2,2020,5,5,23,48,33,45.376083,-71.971558,216.8,15,46.4,6.4,60,614.4,1841,0.313151,134,73,65,190,UE,0.261,0.403,,
S3,2020,5,5,23,48,36,45.376083,-71.971672,213.10001,15,46.4,6.4,60,614.4,2002,4.331923,1000,596,388,1877,OK,0.257,0.440,,
S4,2020,5,5,23,48,38,45.376083,-71.971855,212.8,15,46.4,6.4,60,614.4,1988,0.247911,90,51,43,140,UE,0.278,0.430,,
S5,2020,5,5,23,48,41,45.37608,-71.971977,211.5,15,46.5,6.4,60,614.4,5680,0.234863,61,45,45,74,UE,0.423,0.517,,
S6,2020,5,5,23,48,43,45.376076,-71.972092,210.60001,15,46.5,6.4,60,614.4,1645,0.091336,61,30,28,92,UE,0.206,0.336,,
S1,2020,5,5,23,48,46,45.376083,-71.972214,210,15,46.5,6.4,60,614.4,2157,13.152343,2864,1779,1188,5150,OK,0.278,0.459,,
S2,2020,5,5,23,48,48,45.376102,-71.972282,208.7,15,46.5,6.4,60,614.4,1983,1.709283,926,390,251,1531,OK,0.152,0.313,,
