# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S5,2020,6,11,1,26,32,45.404129,-71.864372,208.60001,14,67.1,20.6,60,614.4,1927,0.13048,48,27,22,75,UE,,,
S6,2020,6,11,1,26,34,45.403996,-71.864372,207.2,14,67.3,20.7,60,614.4,1773,0.247911,75,41,28,130,UE,,,
S1,2020,6,11,1,26,36,45.403889,-71.864334,206.39999,14,67.3,20.7,60,614.4,1766,0.404487,94,52,27,171,UE,,,
S2,2020,6,11,1,26,39,45.403839,-71.864227,206.7,14,67.3,20.7,60,614.4,4033,1.069933,1146,380,199,1728,OK,,,
S3,2020,6,11,1,26,41,45.403831,-71.863945,206.7,14,67.3,20.7,60,614.4,1728,0.678494,351,161,120,568,OK,,,
S4,2020,6,11,1,26,44,45.403831,-71.863747,208.10001,15,67.3,20.7,60,614.4,2514,0.391439,314,130,99,487,UE,,,
S5,2020,6,11,1,26,46,45.403828,-71.863548,209.5,15,67.2,20.7,60,614.4,3060,1.396132,1285,506,374,2009,OK,,,
S6,2020,6,11,1,26,49,45.403919,-71.863342,210.5,14,67.1,20.6,60,614.4,1663,0.939453,321,166,117,541,OK,,,
S1,2020,6,11,1,26,51,45.404053,-71.863297,210.2,15,67.3,20.7,60,614.4,2319,0.234863,61,38,29,107,UE,,,
S2,2020,6,11,1,26,54,45.404278,-71.863297,211.8,14,67.2,20.6,60,614.4,2185,0.782878,524,221,161,818,OK,,,
S3,2020,6,11,1,26,56,45.40443,-71.863304,213.2,15,67.3,20.7,60,614.4,1638,0.169623,89,43,35,145,UE,,,
S4,2020,6,11,1,26,59,45.404663,-71.863319,214.3,15,67.2,20.7,60,614.4,5894,0.169623,560,195,154,815,OK,,,
S6,2020,6,11,1,27,3,45.405003,-71.863342,215.89999,14,67.2,20.7,60,614.4,2220,0.887261,673,293,240,1052,OK,,,
S2,2020,6,11,1,27,8,45.405331,-71.863358,216.3,15,67.1,20.7,60,614.4,2199,0.117432,86,37,29,131,UE,,,
S3,2020,6,11,1,27,11,45.405472,-71.863358,220.5,13,67.2,20.7,60,614.4,2140,0.717638,166,102,70,307,UE,,,
S4,2020,6,11,1,27,13,45.405609,-71.863358,222.10001,14,67.1,20.7,60,614.4,1626,0.287055,110,55,39,172,UE,,,
S6,2020,6,11,1,27,18,45.405964,-71.863365,227.2,14,67.1,20.7,60,614.4,1830,3.053223,705,400,230,1348,OK,,,
S2,2020,6,11,1,27,23,45.40633,-71.86338,231.5,14,67.1,20.7,60,614.4,1651,0.221815,78,40,28,129,UE,,,
S3,2020,6,11,1,27,26,45.406532,-71.863342,235.2,14,67.1,20.7,60,614.4,1928,3.640381,1094,622,474,1955,OK,,,
S4,2020,6,11,1,27,28,45.406631,-71.863274,234.2,14,67.1,20.7,60,614.4,4755,1.774523,2447,755,356,3650,OK,,,
S6,2020,6,11,1,27,33,45.406712,-71.862846,237.5,14,67,20.6,60,614.4,2239,0.835069,202,125,92,360,UE,,,
S1,2020,6,11,1,27,35,45.406712,-71.862556,237.5,14,67.1,20.7,60,614.4,3081,3.575141,763,531,432,1380,OK,,,
S2,2020,6,11,1,27,38,45.406685,-71.862419,239.2,14,67.1,20.7,60,614.4,1767,1.096029,344,187,135,579,OK,,,
S3,2020,6,11,1,27,40,45.406612,-71.862305,239.2,14,67.1,20.7,60,614.4,1905,0.182671,80,44,40,118,UE,,,
S4,2020,6,11,1,27,43,45.406437,-71.862267,238.60001,14,67.1,20.7,60,614.4,1657,0.169623,98,47,39,141,UE,,,
S5,2020,6,11,1,27,45,45.406296,-71.862251,237.39999,14,67.1,20.7,60,614.4,2047,0.156576,54,31,26,82,UE,,,
S2,2020,6,11,1,27,53,45.405735,-71.862213,229,14,67.1,20.7,60,614.4,1897,0.339247,130,72,62,196,UE,,,
S3,2020,6,11,1,27,55,45.405579,-71.862213,227.3,14,67.1,20.6,60,614.4,2699,0.365343,106,67,58,168,UE,,,
S4,2020,6,11,1,27,57,45.405334,-71.862206,227.3,14,67.1,20.7,60,614.4,3265,0.678494,162,111,96,280,UE,,,
S5,2020,6,11,1,28,0,45.405174,-71.862206,222.39999,14,67.1,20.6,60,614.4,2732,0.182671,48,31,26,76,UE,,,
S6,2020,6,11,1,28,2,45.404926,-71.86219,219.89999,14,67.1,20.7,60,614.4,1625,0.756782,300,150,110,515,OK,,,
S1,2020,6,11,1,28,5,45.404758,-71.862183,218,14,67.2,20.7,60,614.4,2171,0.756782,232,137,113,430,OK,,,
S2,2020,6,11,1,28,7,45.404591,-71.862183,216.89999,14,67.2,20.7,60,614.4,1661,0.300103,156,74,58,240,UE,,,
S3,2020,6,11,1,28,10,45.404343,-71.862167,216.10001,14,67.2,20.7,60,614.4,1647,0.443631,207,98,72,333,UE,,,
S4,2020,6,11,1,28,12,45.404179,-71.862167,214.3,14,67.2,20.7,60,614.4,1842,5.336616,2749,1203,816,4808,OK,,,
S5,2020,6,11,1,28,15,45.403931,-71.862152,212.2,14,67.2,20.7,60,614.4,3055,0.548014,122,84,69,215,UE,,,
S6,2020,6,11,1,28,17,45.403774,-71.862152,211,14,67.2,20.7,60,614.4,2331,0.221815,58,36,28,103,UE,,,
S1,2020,6,11,1,28,19,45.403603,-71.862198,210.10001,15,67.3,20.7,60,614.4,2518,0.430583,122,76,64,218,UE,,,
S2,2020,6,11,1,28,22,45.403557,-71.862289,209.10001,12,67.3,20.7,60,614.4,1630,0.626302,225,113,78,393,UE,,,
S3,2020,6,11,1,28,24,45.403606,-71.862556,209.10001,12,67.3,20.7,60,614.4,1792,2.935791,980,535,411,1706,OK,,,
S4,2020,6,11,1,28,27,45.403694,-71.862823,206.7,11,67.3,20.7,60,614.4,3240,1.422228,1423,564,436,2276,OK,,,
S5,2020,6,11,1,28,29,45.403824,-71.863319,206.2,12,67.3,20.7,60,614.4,1642,1.474419,624,294,202,1025,OK,,,
S6,2020,6,11,1,28,32,45.403858,-71.863678,205.7,11,67.3,20.7,60,614.4,1719,1.291748,708,329,259,1162,OK,,,
S1,2020,6,11,1,28,34,45.40387,-71.864044,204.89999,12,67.3,20.7,60,614.4,1797,0.743734,148,84,37,268,UE,,,
S2,2020,6,11,1,28,37,45.403854,-71.86451,203.7,11,67.3,20.7,60,614.4,2026,4.958225,2223,861,351,3635,OK,,,
S3,2020,6,11,1,28,39,45.403847,-71.864731,203.39999,12,67.3,20.7,60,614.4,2063,32.972191,8163,4880,3449,14710,OK,,,
S4,2020,6,11,1,28,42,45.403843,-71.865044,203.2,12,67.3,20.7,60,614.4,1620,2.531304,987,483,338,1653,OK,,,
S5,2020,6,11,1,28,44,45.403835,-71.865295,202.7,11,67.3,20.7,60,614.4,1633,0.808973,329,156,105,530,OK,,,
S6,2020,6,11,1,28,46,45.403831,-71.865753,201.60001,12,67.3,20.7,60,614.4,1639,0.939453,333,169,117,565,OK,,,
S1,2020,6,11,1,28,49,45.403824,-71.866089,200.89999,11,67.3,20.7,60,614.4,2522,0.469727,78,55,34,161,UE,,,
S2,2020,6,11,1,28,51,45.403809,-71.866592,200.89999,11,67.3,20.7,60,614.4,1725,3.144558,804,433,247,1498,OK,,,
S3,2020,6,11,1,28,54,45.403801,-71.866882,199.8,11,67.3,20.7,60,614.4,2068,6.693604,1707,1017,735,3145,OK,,,
S4,2020,6,11,1,28,56,45.403793,-71.867081,199.3,12,67.3,20.7,60,614.4,2259,1.813666,450,278,209,836,OK,,,
S5,2020,6,11,1,28,59,45.40379,-71.867264,199.3,11,67.3,20.7,60,614.4,2352,0.835069,182,117,83,357,UE,,,
S6,2020,6,11,1,29,1,45.403786,-71.867416,198.89999,13,67.3,20.7,60,614.4,2702,1.017741,173,124,83,342,UE,,,
S1,2020,6,11,1,29,4,45.403782,-71.867752,198.5,12,67.3,20.7,60,614.4,2321,8.455078,1253,876,447,2677,OK,,,
S2,2020,6,11,1,29,6,45.403774,-71.868027,198.60001,13,67.4,20.7,60,614.4,1656,1.461371,557,255,149,952,OK,,,
S3,2020,6,11,1,29,9,45.403782,-71.868462,197.89999,14,67.3,20.7,60,614.4,2613,0.665446,156,102,80,304,UE,,,
S4,2020,6,11,1,29,11,45.40377,-71.868752,197.7,14,67.4,20.7,60,614.4,1707,7.019802,3005,1349,840,5151,OK,,,
S5,2020,6,11,1,29,13,45.403763,-71.869141,197.10001,15,67.3,20.7,60,614.4,2899,0.691542,169,112,94,309,UE,,,
S6,2020,6,11,1,29,16,45.403759,-71.869308,197,15,67.3,20.7,60,614.4,1942,0.730686,188,109,75,336,UE,,,
S1,2020,6,11,1,29,18,45.403755,-71.869522,197,15,67.3,20.7,60,614.4,2346,9.055284,2067,1312,963,3670,OK,,,
S2,2020,6,11,1,29,21,45.403751,-71.86972,196.89999,14,67.3,20.7,60,614.4,1995,18.423719,10033,4216,2711,16786,OK,,,
S3,2020,6,11,1,29,23,45.403751,-71.869957,196.7,14,67.3,20.7,60,614.4,1689,2.948839,1250,655,548,2070,OK,,,
S4,2020,6,11,1,29,26,45.403748,-71.870293,196.3,15,67.3,20.7,60,614.4,5830,1.85281,5175,1773,1333,7994,OK,,,
S5,2020,6,11,1,29,28,45.403748,-71.870445,196.2,20,67.3,20.7,60,614.4,1620,0.561062,239,117,87,407,UE,,,
S6,2020,6,11,1,29,31,45.403748,-71.87075,195.7,20,67.2,20.7,60,614.4,1676,0.717638,282,147,116,471,OK,,,
S1,2020,6,11,1,29,33,45.403748,-71.871002,195.5,20,67.3,20.7,60,614.4,2312,0.221815,60,37,29,112,UE,,,
S2,2020,6,11,1,29,36,45.403751,-71.871368,195,20,67.2,20.7,60,614.4,2925,1.774523,1545,610,443,2475,OK,,,
S3,2020,6,11,1,29,38,45.403801,-71.871513,195,20,67.2,20.7,60,614.4,1943,0.965549,597,263,200,995,OK,,,
S4,2020,6,11,1,29,40,45.403957,-71.871567,195,20,67.2,20.7,60,614.4,1628,5.558431,2269,1086,753,3878,OK,,,
S5,2020,6,11,1,29,43,45.404091,-71.871574,195.10001,15,67.2,20.7,60,614.4,2201,0.326199,121,70,63,219,UE,,,
S1,2020,6,11,1,29,48,45.404461,-71.871574,196.5,14,67.2,20.7,60,614.4,1848,0.495822,96,56,25,178,UE,,,
S2,2020,6,11,1,29,50,45.404598,-71.871582,196.7,15,67.3,20.7,60,614.4,1638,5.18004,1475,658,221,2625,OK,,,
S4,2020,6,11,1,29,55,45.404938,-71.871582,198.89999,13,67.3,20.7,60,614.4,4560,0.391439,582,212,157,893,OK,,,
S5,2020,6,11,1,29,58,45.405132,-71.87159,199.8,15,67.2,20.7,60,614.4,1722,6.210829,3160,1451,1077,5215,OK,,,
S2,2020,6,11,1,30,5,45.405567,-71.871605,202.2,14,67.3,20.7,60,614.4,1702,0.117432,63,29,21,99,UE,,,
S3,2020,6,11,1,30,7,45.405758,-71.871605,202.2,14,67.2,20.7,60,614.4,1680,0.260959,88,46,32,149,UE,,,
S4,2020,6,11,1,30,10,45.40588,-71.871605,204.39999,14,67.2,20.7,60,614.4,2243,0.482775,318,132,93,501,UE,,,
S6,2020,6,11,1,30,15,45.406193,-71.871613,205.5,14,67.2,20.7,60,614.4,1668,0.717638,334,156,113,559,OK,,,
S1,2020,6,11,1,30,17,45.406311,-71.871613,206,14,67.2,20.7,60,614.4,2084,0.260959,86,50,41,157,UE,,,
S2,2020,6,11,1,30,20,45.406513,-71.871597,206.39999,14,67.3,20.7,60,614.4,1825,0.300103,159,70,48,259,UE,,,
S3,2020,6,11,1,30,22,45.406654,-71.871597,206.8,13,67.3,20.7,60,614.4,1663,0.169623,87,41,31,142,UE,,,
S4,2020,6,11,1,30,25,45.406879,-71.871605,207.3,14,67.3,20.7,60,614.4,5091,0.208767,380,139,109,569,OK,,,
S5,2020,6,11,1,30,27,45.407032,-71.871605,208,14,67.3,20.7,60,614.4,2621,0.495822,447,190,159,694,OK,,,
S6,2020,6,11,1,30,29,45.407249,-71.871613,208.5,14,67.3,20.7,60,614.4,1866,0.300103,91,51,38,158,UE,,,
S1,2020,6,11,1,30,32,45.407383,-71.871628,208.89999,14,67.3,20.7,60,614.4,2156,0.195719,53,32,24,98,UE,,,
S2,2020,6,11,1,30,34,45.407581,-71.871635,208.89999,14,67.3,20.7,60,614.4,1720,1.461371,436,233,156,807,OK,,,
S3,2020,6,11,1,30,37,45.407707,-71.871635,209.7,14,67.3,20.7,60,614.4,2699,1.383084,229,165,109,493,OK,,,
S4,2020,6,11,1,30,39,45.407829,-71.871635,210.2,14,67.2,20.7,60,614.4,1652,3.32723,1184,608,437,2134,OK,,,
S5,2020,6,11,1,30,42,45.407928,-71.871635,210.60001,14,67.3,20.7,60,614.4,1844,6.615315,1784,1003,678,3291,OK,,,
S6,2020,6,11,1,30,44,45.40797,-71.871635,210.60001,13,67.2,20.7,60,614.4,1932,2.270345,563,327,217,1019,OK,,,
S1,2020,6,11,1,30,47,45.408119,-71.871643,210.89999,14,67.2,20.7,60,614.4,3212,0.822021,149,110,85,314,UE,,,
S2,2020,6,11,1,30,49,45.408257,-71.871643,211.3,14,67.2,20.7,60,614.4,2174,5.897678,1407,863,619,2881,OK,,,
S3,2020,6,11,1,30,52,45.408463,-71.871651,212.60001,14,67.3,20.8,60,614.4,2286,4.175347,859,552,371,1761,OK,,,
S4,2020,6,11,1,30,54,45.408611,-71.871651,213.2,14,67.2,20.7,60,614.4,3488,1.21346,1108,387,215,1636,OK,,,
S5,2020,6,11,1,30,56,45.40884,-71.871658,214.3,14,67.2,20.7,60,614.4,1713,3.170654,624,337,117,1168,OK,,,
S6,2020,6,11,1,30,59,45.408985,-71.871658,214.89999,14,67.2,20.7,60,614.4,1625,0.717638,192,94,42,332,UE,,,
S2,2020,6,11,1,31,4,45.409313,-71.871681,216.3,14,67.1,20.7,60,614.4,1726,0.339247,167,76,54,272,UE,,,
S3,2020,6,11,1,31,6,45.409451,-71.871689,217,13,67.2,20.8,60,614.4,2346,0.195719,61,37,31,98,UE,,,
S4,2020,6,11,1,31,9,45.409668,-71.871696,218.10001,14,67.1,20.7,60,614.4,2556,0.782878,201,128,104,346,OK,,,
S5,2020,6,11,1,31,11,45.409817,-71.871696,218.8,14,67.1,20.7,60,614.4,3458,0.234863,62,42,38,100,UE,,,
S6,2020,6,11,1,31,14,45.410042,-71.871696,220.7,13,67.1,20.7,60,614.4,2246,0.795925,200,123,93,355,UE,,,
S1,2020,6,11,1,31,16,45.410194,-71.871696,221.60001,14,67.1,20.7,60,614.4,2390,0.182671,44,28,21,80,UE,,,
S2,2020,6,11,1,31,19,45.410393,-71.871696,223.39999,14,67.1,20.7,60,614.4,1947,0.352295,97,56,40,170,UE,,,
S4,2020,6,11,1,31,23,45.41066,-71.871712,225.60001,14,67.1,20.7,60,614.4,2065,1.630995,442,261,196,790,OK,,,
S5,2020,6,11,1,31,26,45.410801,-71.871704,226,14,67,20.7,60,614.4,1815,8.729085,2304,1286,836,4049,OK,,,
S2,2020,6,11,1,31,33,45.411312,-71.871712,228.5,14,67,20.7,60,614.4,1806,0.534966,202,110,91,307,UE,,,
S3,2020,6,11,1,31,36,45.41151,-71.871704,228.8,14,67.1,20.8,60,614.4,1647,0.613254,221,113,81,353,UE,,,
S4,2020,6,11,1,31,38,45.411575,-71.871727,228.89999,14,67,20.7,60,614.4,2096,0.900309,252,149,115,433,OK,,,
S5,2020,6,11,1,31,41,45.411655,-71.871819,228.8,14,67,20.7,60,614.4,2114,8.716037,1868,1154,747,3492,OK,,,
S3,2020,6,11,1,31,50,45.41222,-71.872253,228.10001,13,67.1,20.8,60,614.4,1707,9.668539,2913,1547,1031,5074,OK,,,
S4,2020,6,11,1,31,53,45.412392,-71.872353,227.2,14,67,20.7,60,614.4,1798,0.287055,152,68,49,233,UE,,,
S5,2020,6,11,1,31,55,45.412609,-71.872475,226.2,14,67,20.7,60,614.4,2200,0.208767,62,37,30,96,UE,,,
S6,2020,6,11,1,31,58,45.412704,-71.872528,225,12,67,20.7,60,614.4,1896,1.513563,383,220,145,687,OK,,,
S1,2020,6,11,1,32,0,45.412785,-71.872566,224.5,13,67,20.7,60,614.4,2322,0.456679,112,70,53,207,UE,,,
S2,2020,6,11,1,32,3,45.412979,-71.872673,224.39999,14,67.1,20.8,60,614.4,2007,0.391439,225,95,63,360,UE,,,
S3,2020,6,11,1,32,5,45.413128,-71.872757,224.7,13,67,20.7,60,614.4,1620,0.274007,85,41,21,143,UE,,,
S4,2020,6,11,1,32,8,45.413361,-71.872887,225.7,14,67,20.7,60,614.4,1667,0.404487,135,70,48,226,UE,,,
S6,2020,6,11,1,32,12,45.413746,-71.8731,226.8,14,67,20.7,60,614.4,1621,1.030789,421,209,156,711,OK,,,
S1,2020,6,11,1,32,15,45.413895,-71.873192,227.10001,14,67,20.7,60,614.4,2265,0.208767,63,38,31,111,UE,,,
S2,2020,6,11,1,32,17,45.414101,-71.873306,227.10001,14,67.1,20.7,60,614.4,1829,0.430583,145,80,62,232,UE,,,
S3,2020,6,11,1,32,20,45.414185,-71.873344,228.39999,14,67.1,20.7,60,614.4,2125,0.221815,66,39,31,110,UE,,,
S4,2020,6,11,1,32,22,45.414322,-71.873421,228.7,14,67.1,20.7,60,614.4,1665,0.430583,205,96,70,324,UE,,,
S5,2020,6,11,1,32,25,45.414452,-71.873497,229.3,13,67.1,20.7,60,614.4,2797,0.182671,57,36,32,80,UE,,,
S1,2020,6,11,1,32,30,45.414688,-71.873642,230.39999,14,67,20.7,60,614.4,1625,7.045898,2678,1336,955,4487,OK,,,
S2,2020,6,11,1,32,32,45.41481,-71.873711,230.7,14,67.1,20.8,60,614.4,1677,0.169623,86,40,29,140,UE,,,
S3,2020,6,11,1,32,35,45.415031,-71.873825,231.60001,14,67,20.7,60,614.4,1874,2.218153,693,388,297,1311,OK,,,
S4,2020,6,11,1,32,37,45.415184,-71.873894,232.7,12,67.1,20.8,60,614.4,2092,3.875244,2212,914,584,3624,OK,,,
S5,2020,6,11,1,32,39,45.415421,-71.874016,234.3,12,67,20.7,60,614.4,1896,0.221815,77,43,35,115,UE,,,
S1,2020,6,11,1,32,44,45.415798,-71.874222,235.10001,12,67,20.7,60,614.4,3001,0.495822,117,79,66,204,UE,,,
S2,2020,6,11,1,32,47,45.41592,-71.874283,237.8,12,67.1,20.8,60,614.4,2274,0.600206,211,124,110,324,OK,,,
S3,2020,6,11,1,32,49,45.416016,-71.874329,238.8,12,67.1,20.8,60,614.4,1882,2.713976,796,449,330,1400,OK,,,
S4,2020,6,11,1,32,52,45.416031,-71.874359,239.60001,12,67,20.8,60,614.4,2487,0.156576,49,30,26,74,UE,,,
S6,2020,6,11,1,32,57,45.416,-71.874428,239.7,12,67,20.8,60,614.4,2205,0.195719,53,32,25,91,UE,,,
S1,2020,6,11,1,32,59,45.416016,-71.874397,239.89999,12,67,20.8,60,614.4,2675,0.208767,50,33,26,87,UE,,,
S2,2020,6,11,1,33,2,45.415997,-71.874397,239.8,12,67,20.8,60,614.4,2054,0.156576,48,28,22,86,UE,,,
S3,2020,6,11,1,33,4,45.415909,-71.874352,239.3,12,67,20.8,60,614.4,1824,0.234863,74,41,30,124,UE,,,
S4,2020,6,11,1,33,6,45.41568,-71.874207,238.5,12,66.9,20.8,60,614.4,1852,0.456679,242,106,73,378,UE,,,
S5,2020,6,11,1,33,9,45.415497,-71.874107,237.39999,12,67,20.8,60,614.4,2007,12.552136,3087,1826,1254,5475,OK,,,
S6,2020,6,11,1,33,11,45.415203,-71.873955,237.39999,12,66.9,20.7,60,614.4,1793,0.822021,433,194,140,708,OK,,,
S2,2020,6,11,1,33,16,45.414894,-71.873795,233.10001,12,67.1,20.8,60,614.4,1665,0.495822,193,100,78,326,UE,,,
S3,2020,6,11,1,33,19,45.414764,-71.873718,232.10001,12,67.2,20.8,60,614.4,1766,0.391439,198,89,63,320,UE,,,
S4,2020,6,11,1,33,21,45.414692,-71.87368,232,12,67.3,20.8,60,614.4,1768,0.313151,172,78,58,265,UE,,,
S5,2020,6,11,1,33,24,45.414528,-71.873573,231.8,12,67.3,20.8,60,614.4,1970,0.195719,61,35,27,99,UE,,,
S6,2020,6,11,1,33,26,45.414387,-71.873497,231.39999,12,67.4,20.8,60,614.4,1730,2.152913,662,355,246,1121,OK,,,
S2,2020,6,11,1,33,31,45.414108,-71.873344,230,12,67.5,20.8,60,614.4,1744,0.626302,187,101,69,342,UE,,,
S3,2020,6,11,1,33,33,45.413895,-71.873222,229.10001,12,67.5,20.8,60,614.4,1807,0.339247,115,63,49,203,UE,,,
S4,2020,6,11,1,33,36,45.413712,-71.873123,227.89999,12,67.5,20.8,60,614.4,3798,0.352295,354,121,67,513,UE,,,
S5,2020,6,11,1,33,38,45.413448,-71.872978,227.89999,12,67.5,20.8,60,614.4,1831,0.339247,91,51,34,150,UE,,,
S6,2020,6,11,1,33,41,45.413319,-71.872925,224.5,12,67.5,20.8,60,614.4,1892,1.21346,524,213,99,835,UE,,,
S2,2020,6,11,1,33,46,45.413136,-71.873215,220.7,12,67.4,20.8,60,614.4,2391,0.156576,61,36,33,81,UE,,,
S3,2020,6,11,1,33,48,45.41309,-71.873421,218.89999,12,67.4,20.8,60,614.4,2315,1.474419,294,191,127,560,OK,,,
S4,2020,6,11,1,33,51,45.41301,-71.873657,218.5,12,67.4,20.8,60,614.4,1633,2.439968,945,446,287,1590,OK,,,
S5,2020,6,11,1,33,53,45.412907,-71.873711,217.8,12,67.4,20.8,60,614.4,1644,0.287055,102,52,36,166,UE,,,
S1,2020,6,11,1,33,58,45.412498,-71.873543,217.60001,12,67.4,20.8,60,614.4,2294,0.234863,56,35,26,99,UE,,,
S2,2020,6,11,1,34,0,45.412189,-71.873367,217.39999,12,67.4,20.8,60,614.4,1894,4.879937,2475,1057,670,4109,OK,,,
S3,2020,6,11,1,34,3,45.411964,-71.873245,217.5,12,67.4,20.8,60,614.4,3827,0.274007,75,51,48,105,UE,,,
S4,2020,6,11,1,34,5,45.411655,-71.873085,217.5,12,67.4,20.8,60,614.4,2614,0.848117,217,139,114,378,OK,,,
S5,2020,6,11,1,34,8,45.411495,-71.873009,217.5,12,67.4,20.8,60,614.4,4343,0.404487,93,68,63,125,UE,,,
S6,2020,6,11,1,34,10,45.4114,-71.872971,217.5,12,67.4,20.8,60,614.4,2660,0.456679,95,64,48,168,UE,,,
S1,2020,6,11,1,34,13,45.411293,-71.873047,216.89999,12,67.4,20.8,60,614.4,3531,1.34394,246,186,150,509,OK,,,
S2,2020,6,11,1,34,15,45.411217,-71.873238,216.10001,12,67.4,20.8,60,614.4,1838,3.157606,968,538,399,1752,OK,,,
S3,2020,6,11,1,34,18,45.411102,-71.873566,215.89999,12,67.4,20.8,60,614.4,2479,7.73744,1444,977,655,2793,OK,,,
S4,2020,6,11,1,34,20,45.411041,-71.873718,215.60001,12,67.4,20.8,60,614.4,1629,3.940484,1375,689,462,2259,OK,,,
S5,2020,6,11,1,34,22,45.410908,-71.873833,213.5,12,67.4,20.8,60,614.4,1621,3.757813,1333,641,397,2232,OK,,,
S1,2020,6,11,1,34,27,45.410606,-71.87381,213.10001,12,67.4,20.8,60,614.4,2031,2.596544,799,462,369,1352,OK,,,
S2,2020,6,11,1,34,30,45.41048,-71.87381,211.89999,12,67.3,20.7,60,614.4,1845,0.991645,551,245,180,918,OK,,,
S3,2020,6,11,1,34,32,45.410271,-71.873802,212.2,13,67.4,20.8,60,614.4,3161,0.730686,113,88,62,247,UE,,,
S4,2020,6,11,1,34,35,45.41013,-71.873795,212.10001,13,67.3,20.7,60,614.4,2355,0.70459,201,123,101,345,OK,,,
S1,2020,6,11,1,34,42,45.409584,-71.873779,210.2,13,67.4,20.8,60,614.4,1623,7.828776,2125,981,352,3634,OK,,,
S2,2020,6,11,1,34,45,45.409332,-71.873756,208.89999,12,67.4,20.8,60,614.4,4705,0.952501,1286,399,190,1883,OK,,,
S3,2020,6,11,1,34,47,45.409161,-71.873756,208.60001,13,67.5,20.8,60,614.4,2437,0.247911,63,40,31,108,UE,,,
S4,2020,6,11,1,34,49,45.408905,-71.873749,208.10001,13,67.5,20.8,60,614.4,3447,1.761474,281,221,167,619,OK,,,
S5,2020,6,11,1,34,52,45.408737,-71.873749,207.3,12,67.4,20.8,60,614.4,4173,3.940484,486,448,337,1262,OK,,,
S6,2020,6,11,1,34,54,45.408466,-71.873756,207.3,12,67.5,20.8,60,614.4,1849,1.330892,347,196,129,623,OK,,,
S1,2020,6,11,1,34,57,45.408306,-71.873772,205.7,12,67.5,20.8,60,614.4,2430,0.378391,89,57,43,170,UE,,,
S2,2020,6,11,1,34,59,45.408154,-71.873772,205.39999,12,67.5,20.8,60,614.4,2810,3.444661,617,440,314,1397,OK,,,
S3,2020,6,11,1,35,2,45.408073,-71.873756,205.39999,13,67.5,20.8,60,614.4,1876,8.546414,2123,1214,781,3945,OK,,,
S4,2020,6,11,1,35,4,45.407951,-71.873749,205.10001,12,67.5,20.8,60,614.4,2054,0.391439,105,62,46,189,UE,,,
S6,2020,6,11,1,35,9,45.407623,-71.873734,204.60001,12,67.5,20.8,60,614.4,1620,0.182671,91,45,37,150,UE,,,
S1,2020,6,11,1,35,12,45.407417,-71.873726,204.2,13,67.4,20.8,60,614.4,4012,3.562093,4619,1802,1464,7141,OK,,,
S2,2020,6,11,1,35,14,45.40728,-71.873718,203.7,13,67.4,20.8,60,614.4,5592,0.195719,446,162,131,680,OK,,,
S4,2020,6,11,1,35,19,45.406921,-71.873711,203.3,12,67.5,20.8,60,614.4,1628,0.50887,199,100,73,316,UE,,,
S5,2020,6,11,1,35,21,45.406693,-71.873703,203.3,12,67.4,20.7,60,614.4,2492,0.143528,42,26,22,62,UE,,,
S1,2020,6,11,1,35,26,45.406368,-71.873711,201.60001,13,67.5,20.7,60,614.4,1932,11.103813,2643,1542,990,4679,OK,,,
S2,2020,6,11,1,35,29,45.40612,-71.873711,200.39999,12,67.5,20.8,60,614.4,1795,2.792263,1387,613,413,2265,OK,,,
S3,2020,6,11,1,35,31,45.405952,-71.873703,199,12,67.5,20.8,60,614.4,2180,0.221815,73,43,36,118,UE,,,
S4,2020,6,11,1,35,34,45.405689,-71.873695,198.5,12,67.5,20.8,60,614.4,1620,0.247911,111,55,43,168,UE,,,
S5,2020,6,11,1,35,36,45.405514,-71.873695,198.5,12,67.5,20.8,60,614.4,5190,0.169623,40,30,29,56,UE,,,
S6,2020,6,11,1,35,39,45.405243,-71.873695,198,12,67.5,20.7,60,614.4,1660,1.161268,571,270,207,947,OK,,,
S1,2020,6,11,1,35,41,45.405064,-71.873695,197.89999,12,67.6,20.8,60,614.4,2418,0.195719,55,34,28,93,UE,,,
S2,2020,6,11,1,35,43,45.4048,-71.87368,197.89999,12,67.6,20.8,60,614.4,2125,0.143528,104,45,35,158,UE,,,
S3,2020,6,11,1,35,46,45.404625,-71.87368,198.2,12,67.5,20.7,60,614.4,2378,0.743734,234,141,122,384,OK,,,
S2,2020,6,11,1,54,34,45.420128,-71.874687,267.10001,4,67.1,20.5,60,614.4,1940,0.156576,53,30,24,91,UE,,,
S3,2020,6,11,1,54,36,45.420197,-71.874687,267.10001,4,67.1,20.5,60,614.4,2861,0.195719,66,41,38,100,UE,,,
S4,2020,6,11,1,54,39,45.420284,-71.87468,276.5,4,67.1,20.5,60,614.4,1705,0.247911,112,59,51,176,UE,,,
S5,2020,6,11,1,54,41,45.420334,-71.874687,277.29999,4,67.1,20.5,60,614.4,2243,0.13048,42,25,21,64,UE,,,
S3,2020,6,11,1,54,51,45.420746,-71.874741,291,4,67.1,20.5,60,614.4,4807,0.430583,628,197,100,914,OK,,,
