lat,lon,MSI,SLI,IPI
4.536232000000000397e+01,-7.199025699999999972e+01,1.606495530702344299e-01,3.026483205845627023e-01,7.362896951354707120e-01
4.536204099999999784e+01,-7.199094399999999894e+01,3.378662814814813453e-01,5.266210370370369986e-01,7.142304000000003761e-01
4.536148499999999473e+01,-7.199213399999999297e+01,2.466586332867594100e-01,4.308845384400428191e-01,6.607488426070511345e-01
4.536122899999999447e+01,-7.199372900000000186e+01,2.745228515625005583e-01,4.724146484374995847e-01,9.644458984374986166e-01
4.536142000000000252e+01,-7.199424700000000144e+01,2.520948566226678400e-01,4.423186618115608759e-01,9.070381429221652247e-01
4.536210300000000473e+01,-7.199424000000000490e+01,2.553392279883380800e-01,4.438626192419825589e-01,8.139275568513100190e-01
4.536268599999999651e+01,-7.199423199999999667e+01,2.271278959555605992e-01,4.064712326082688953e-01,7.540930313101159577e-01
4.536337299999999573e+01,-7.199423199999999667e+01,3.181553891782405996e-01,5.033804759837963161e-01,6.663153645833337357e-01
4.536397600000000097e+01,-7.199423199999999667e+01,2.959631683340852026e-01,4.870753654311370529e-01,7.268755253392940041e-01
4.536455200000000332e+01,-7.199424700000000144e+01,1.752748408564815952e-01,3.302021412037032810e-01,6.695446614583340228e-01
4.536513099999999810e+01,-7.199424000000000490e+01,4.654417398561293551e-01,6.503474370178208286e-01,8.101786071916241561e-01
4.536564600000000524e+01,-7.199425500000000966e+01,3.942598412718377743e-01,5.823053655652963290e-01,7.613747997031725667e-01
4.536580999999999619e+01,-7.199356800000001044e+01,2.253378292044075915e-01,4.039571394545440342e-01,6.869093373295496185e-01
4.536586400000000197e+01,-7.199269900000000177e+01,3.008596015924106526e-01,4.903783750774850514e-01,6.996678282662078807e-01
4.536622200000000049e+01,-7.199205800000000011e+01,3.508463648834022619e-01,5.587492455418381354e-01,9.537454046639228800e-01
4.536665700000000356e+01,-7.199164600000000291e+01,3.613741977696859342e-01,5.751297963131545288e-01,1.030654153390988537e+00
4.536711900000000242e+01,-7.199116500000000940e+01,2.852243638483967780e-01,4.811848653061214787e-01,8.585929516034966902e-01
4.536759599999999892e+01,-7.199055500000000052e+01,1.447231780711072391e-01,2.738737588293795877e-01,6.299256022522290444e-01
4.536802700000000499e+01,-7.198979900000000498e+01,2.333598847147208000e-01,4.143221123756859470e-01,6.959401637115258943e-01
4.536839699999999453e+01,-7.198915100000000677e+01,3.252568749496228540e-01,5.133127463442979099e-01,6.973787620191509440e-01
4.536867900000000020e+01,-7.198877000000000237e+01,1.329926918795129032e-01,2.420267484765012966e-01,6.451584403463885842e-01
4.536830499999999944e+01,-7.198936500000000649e+01,2.812412359358303915e-01,4.722609223329903294e-01,7.485615040910755802e-01
4.536790100000000336e+01,-7.199008200000000102e+01,1.272902914140857655e-01,2.208949762995111588e-01,6.984928105030250300e-01
4.536748899999999907e+01,-7.199074600000000146e+01,1.838358118965822685e-01,3.448496968273964125e-01,6.557864683890470836e-01
4.536695100000000025e+01,-7.199138600000000565e+01,1.283720317613051831e-01,2.244538369587638638e-01,6.582903290055459600e-01
4.536644400000000132e+01,-7.199173700000000053e+01,3.949666344030281495e-01,6.009035854486943773e-01,9.195973123984155784e-01
4.536603499999999656e+01,-7.199115000000000464e+01,2.260591840877913539e-01,4.048687945130313715e-01,7.293112216735262443e-01
4.536616899999999930e+01,-7.199031800000000203e+01,2.821105208715740664e-01,4.726138703023490262e-01,7.338093992564478363e-01
4.536556199999999706e+01,-7.199012799999999856e+01,3.853829326000001165e-01,5.520844631999997087e-01,6.586044490000007023e-01
4.536492199999999997e+01,-7.199014300000000333e+01,2.388289757684637360e-01,4.218161961581736730e-01,7.547052732276449127e-01
4.536440699999999993e+01,-7.199013499999999510e+01,2.158786243998628285e-01,4.004834662208507368e-01,1.161597471386317526e+00
4.536391400000000118e+01,-7.199015799999999388e+01,1.971675537109375265e-01,3.686647705078125448e-01,6.184522949218744792e-01
4.536336899999999872e+01,-7.199005099999999402e+01,2.403724669439625261e-01,4.232645146643216894e-01,6.651022990024366699e-01
4.536338400000000348e+01,-7.198911300000000324e+01,3.557345031642974442e-01,5.676157475137662001e-01,1.008852535546970852e+00
4.536327399999999699e+01,-7.198962399999999207e+01,4.218602778006083076e-01,6.310384400427382356e-01,9.611763294156312476e-01
4.536292299999999500e+01,-7.199077599999999677e+01,2.427913303242276166e-01,4.411025055289021779e-01,5.895968941234874805e-01
4.536382299999999645e+01,-7.199113499999999988e+01,2.736193927089848321e-01,4.607723222591035839e-01,6.514942583970504408e-01
4.536432999999999538e+01,-7.199115000000000464e+01,2.023207935641088140e-01,3.915093453862241724e-01,5.938375286891330873e-01
4.536488700000000307e+01,-7.199115000000000464e+01,4.993491918927134288e-01,6.773032496112003642e-01,8.053621843898803867e-01
4.536547900000000055e+01,-7.199112700000000586e+01,2.620935486879562015e-01,4.486838208488597157e-01,6.789583540907462300e-01
4.536607399999999757e+01,-7.199120299999999872e+01,2.051207627975234482e-01,3.766469192367567498e-01,6.654651907728692528e-01
4.536643200000000320e+01,-7.199166099999999346e+01,1.148724898170233599e-01,1.334949153854785298e-01,8.860846685160299607e-01
4.536611200000000110e+01,-7.199217199999999650e+01,5.996929479540803465e-01,7.230073617031993471e-01,7.037147787922521935e-01
4.536560099999999807e+01,-7.199221000000000004e+01,3.196514180919926007e-01,5.258346431862999104e-01,9.727627818501347612e-01
4.536492199999999997e+01,-7.199221000000000004e+01,3.545398407407408525e-01,5.591084407407409529e-01,9.032712592592582190e-01
4.536401400000000450e+01,-7.199221000000000004e+01,2.834569051611023349e-01,4.802088879574279989e-01,8.862224413179764504e-01
4.536352199999999613e+01,-7.199220300000000350e+01,1.529621743997383598e-01,2.905020979284844707e-01,6.432444967109813838e-01
4.536328900000000175e+01,-7.199288199999999449e+01,3.460986043623800468e-01,5.343491523593562054e-01,7.173409809955724192e-01
4.536445200000000000e+01,-7.199320199999999659e+01,2.774358557123351998e-01,4.768496586253978542e-01,9.867955507510211000e-01
4.536492199999999997e+01,-7.199317899999999781e+01,1.975597025805509999e-01,3.646162851727652310e-01,7.140900131214480417e-01
4.536509699999999867e+01,-7.199259899999999845e+01,2.911452898572503001e-01,5.006642867017279119e-01,1.149593316303529011e+00
4.536486800000000130e+01,-7.199219499999999528e+01,3.326425748107505465e-01,5.452504750292130886e-01,1.059693745872072324e+00
4.536440999999999946e+01,-7.199220300000000350e+01,3.003161856000001739e-01,5.032091136000000908e-01,9.626217600000024355e-01
4.536397199999999685e+01,-7.199219499999999528e+01,2.802560148575904408e-01,4.796017251635933398e-01,9.688715137621355389e-01
4.536349500000000035e+01,-7.199218799999999874e+01,1.394780296874998937e-01,2.678744515625000044e-01,5.863151593749988955e-01
4.536274300000000181e+01,-7.199119600000000219e+01,1.793433759050341303e-01,3.357292201247445984e-01,8.156969349349219023e-01
4.536508200000000102e+01,-7.199115000000000464e+01,4.012568230527943092e-01,5.802122436921499649e-01,7.176512154688858836e-01
4.536593200000000081e+01,-7.199115000000000464e+01,1.643468076869673000e-01,3.105082641701466528e-01,6.837722030875519330e-01
4.536641699999999844e+01,-7.199182900000000984e+01,4.761960365957572661e-01,6.519395824305305176e-01,7.744743951426387163e-01
4.536589399999999728e+01,-7.199263000000000545e+01,5.287887982871718462e-01,6.802865661443149303e-01,7.307869670189508504e-01
4.536585600000000085e+01,-7.199373599999999840e+01,3.906105200273101152e-01,5.894569355939913713e-01,8.453486117432853497e-01
4.536563499999999749e+01,-7.199426300000000367e+01,3.253153762557220441e-01,5.250320070794993743e-01,8.484692534071567316e-01
4.536481099999999600e+01,-7.199428600000000245e+01,1.963104813997070819e-01,3.686831989197321136e-01,6.124537702830283870e-01
4.536397600000000097e+01,-7.199427800000000843e+01,7.290754639421548333e-02,2.040664036240851242e-01,5.604807640027829052e-01
4.536326199999999886e+01,-7.199428600000000245e+01,2.486957014432736868e-01,4.360153639960635541e-01,8.341158980482998864e-01
4.536265200000000419e+01,-7.199428600000000245e+01,2.551880274442860363e-01,4.409056251987337749e-01,6.525086562923889666e-01
4.536197700000000310e+01,-7.199427000000000021e+01,1.777656253167833045e-01,3.336777891825699616e-01,6.928597486701577601e-01
4.536132800000000032e+01,-7.199425500000000966e+01,2.669196783426105446e-01,4.613129444318107009e-01,9.163686942983635397e-01
4.536124399999999923e+01,-7.199334699999999998e+01,1.359794670765391844e-01,2.597953961594441363e-01,5.822536756502354471e-01
4.536137800000000198e+01,-7.199248500000000206e+01,2.389641655868700587e-01,4.234355752618510493e-01,8.345778695605212683e-01
4.536170599999999808e+01,-7.199172199999999577e+01,3.049386593266424361e-01,5.041639790540763943e-01,8.709037964485912831e-01
4.536163300000000476e+01,-7.199117999999999995e+01,5.322475749759773000e-01,7.370619143950505325e-01,9.865255883443748708e-01
4.536115300000000161e+01,-7.199105099999999879e+01,1.281714777872039468e-01,1.975831206458136258e-01,6.343129503726481211e-01
4.536061500000000279e+01,-7.199101999999999180e+01,1.242909235386365774e-01,1.978401815971062572e-01,6.941254574163751023e-01
4.536004600000000408e+01,-7.199100500000000125e+01,1.432152597230919033e-01,2.687279716640107452e-01,6.531079656234823894e-01
4.535948900000000350e+01,-7.199108900000000233e+01,2.243816443148690665e-01,4.061177912536442225e-01,9.440015113702622251e-01
4.535950499999999863e+01,-7.199182100000000162e+01,2.607191535843115249e-01,4.535722400040635982e-01,9.164440176802313154e-01
4.535986299999999716e+01,-7.199208099999999888e+01,4.136499340374367728e-01,6.085175528265895917e-01,8.281927584413240062e-01
4.536064099999999399e+01,-7.199218799999999874e+01,2.002641000163508656e-01,3.685714666633124192e-01,7.250234293835746691e-01
4.536012999999999806e+01,-7.199210399999999765e+01,1.435128334033396458e-01,2.743851844384861405e-01,6.023724699043921937e-01
4.535956999999999795e+01,-7.199221000000000004e+01,2.492270407407407573e-01,4.350445962962963264e-01,7.610802777777778694e-01
4.535960000000000036e+01,-7.199298899999999435e+01,2.534642600691069392e-01,4.432609180973974272e-01,8.787072008962293346e-01
4.536009200000000163e+01,-7.199318700000000604e+01,2.687564062972039869e-01,4.604635561075487438e-01,8.225127723137872771e-01
4.536070999999999742e+01,-7.199318700000000604e+01,3.143620867768591731e-01,5.081629132231402224e-01,7.616977178812933680e-01
4.536121400000000392e+01,-7.199332400000000121e+01,2.181471679687499998e-01,3.944842285156249240e-01,7.852947937011731661e-01
4.536124399999999923e+01,-7.199412499999999682e+01,1.637748058482814129e-01,3.087917559117399069e-01,7.115997653879921891e-01
4.536072199999999555e+01,-7.199424700000000144e+01,1.978171981799524692e-01,3.648096221670273920e-01,7.535836737485941406e-01
4.536013400000000217e+01,-7.199424700000000144e+01,2.177066489133555605e-01,3.976317805402327377e-01,9.826255098171592373e-01
4.535888700000000284e+01,-7.199414099999999905e+01,1.315090908317951834e-01,2.419818609521395825e-01,6.014317889897831115e-01
4.535879899999999765e+01,-7.199250000000000682e+01,4.828385286343025440e-01,6.701316041965161840e-01,8.391903284711283995e-01
4.535869600000000190e+01,-7.199079899999999554e+01,2.280681933942706463e-01,4.117152587211025949e-01,9.618531340690545939e-01
4.535864300000000071e+01,-7.198995999999999640e+01,2.655603862973762164e-01,4.630663994169093023e-01,1.015133081268222437e+00
4.535860100000000017e+01,-7.198914299999999855e+01,4.173273646180878371e-01,6.162667107575072745e-01,8.640560638066827615e-01
4.535855499999999552e+01,-7.198834999999999695e+01,2.708020274579575615e-01,4.743962371185925786e-01,1.134712940149710914e+00
4.535852799999999974e+01,-7.198774000000000228e+01,1.902813148148149169e-01,3.545592703703699389e-01,8.972607888888899375e-01
4.535848599999999919e+01,-7.198702199999999607e+01,2.086995370370369196e-01,3.825060185185178430e-01,8.922337962962951785e-01
4.535881400000000241e+01,-7.198667100000000119e+01,1.782274876472454972e-01,3.344671286709115510e-01,8.660279121678251535e-01
4.535928700000000191e+01,-7.198663299999999765e+01,2.977295323080569878e-01,4.986779006179296037e-01,9.289148678261898162e-01
4.535986299999999716e+01,-7.198667900000000941e+01,4.115052667968751576e-01,5.837906671875001674e-01,7.001343082031241671e-01
4.536155699999999769e+01,-7.198650400000001071e+01,4.430085937500002347e-01,6.398468749999999261e-01,8.669910156250009159e-01
4.536205700000000007e+01,-7.198641999999999541e+01,2.680759512410967327e-01,4.624736817452073101e-01,9.084406451143967054e-01
4.536233899999999863e+01,-7.198709900000000061e+01,1.851625091218128683e-01,3.484270367236217414e-01,6.323741166610905573e-01
4.536217899999999759e+01,-7.198744999999999550e+01,3.473129416118531099e-01,5.353466188799940184e-01,7.167521581101490291e-01
4.536188500000000090e+01,-7.198763300000000243e+01,3.643420513220986257e-01,5.619073630128958996e-01,8.180445585507931661e-01
4.536148099999999772e+01,-7.198777800000000582e+01,4.456793046107331291e-01,6.496440551128388474e-01,9.251773802397136315e-01
4.536099199999999598e+01,-7.198785399999999868e+01,4.010975576314675939e-01,5.723066100707294712e-01,6.866854821429773104e-01
4.536048499999999706e+01,-7.198786199999999269e+01,2.359143752974443009e-01,4.175995244893953018e-01,6.802674465200548859e-01
4.535982899999999773e+01,-7.198786199999999269e+01,4.018467347951085733e-01,6.241125598949888165e-01,1.112184301270112474e+00
4.535933299999999946e+01,-7.198795300000000452e+01,2.304362594604761894e-01,4.196723080157351848e-01,1.115032887680995177e+00
4.535937500000000000e+01,-7.198877000000000237e+01,4.162323327999998268e-01,6.370008447999999657e-01,1.086997247999999860e+00
4.535962299999999914e+01,-7.198942599999999459e+01,4.091893248000003647e-01,6.124829567999994229e-01,8.982438144000011171e-01
4.535990900000000181e+01,-7.198996700000000715e+01,6.057635411785159407e-01,7.344199695646609349e-01,7.195184196024420054e-01
4.536046199999999828e+01,-7.198999799999999993e+01,5.887921458554593590e-01,7.222369830914208144e-01,7.215943896559262605e-01
4.536099600000000009e+01,-7.199002099999999871e+01,1.281215630365343250e-01,2.038912673522272900e-01,6.057849318819479301e-01
4.536180499999999682e+01,-7.198915100000000677e+01,1.873428490234373411e-01,3.495342650390620420e-01,6.797970822265626545e-01
4.536166400000000465e+01,-7.198772400000000005e+01,3.487710286318880248e-01,5.379224424388118209e-01,7.269807679667947831e-01
4.536181599999999747e+01,-7.198831199999999342e+01,3.579206457052929169e-01,5.544359375237817300e-01,8.037492829724599552e-01
4.536180099999999982e+01,-7.198900600000000338e+01,2.621862792968748801e-01,4.507222961425778607e-01,7.589375511169440536e-01
4.536120999999999981e+01,-7.198898299999999040e+01,3.160582303647642144e-01,5.038117792200156320e-01,6.868440157289872339e-01
4.536003099999999932e+01,-7.198895300000000930e+01,4.007882238793479823e-01,5.725840489439961711e-01,6.884140933856657263e-01
4.535950499999999863e+01,-7.198915100000000677e+01,2.607141318432134591e-01,4.497860166288729644e-01,7.891343888349013902e-01
4.535931800000000180e+01,-7.198849500000000035e+01,2.403552680727859547e-01,4.232732399124390366e-01,6.632743163614329696e-01
4.535926400000000314e+01,-7.198767899999999997e+01,3.898077056000001095e-01,5.950126655999994352e-01,9.103160319999994421e-01
4.535922199999999549e+01,-7.198693799999999499e+01,2.120084137234045096e-01,3.891184394582194450e-01,9.723429388933291229e-01
4.535865799999999837e+01,-7.198681600000000458e+01,2.606216507979587371e-01,4.496133402688256009e-01,7.869219455563851717e-01
4.535843300000000511e+01,-7.198635899999999310e+01,2.595114962962962180e-01,4.531806814814816065e-01,9.516795259259258621e-01
4.535833399999999926e+01,-7.198458899999999971e+01,4.503268841949538137e-01,6.675125503410865857e-01,1.047296013807841764e+00
4.535827299999999696e+01,-7.198363499999999249e+01,2.503393172434625891e-01,4.446639958376688018e-01,1.053164398643885225e+00
4.535811199999999843e+01,-7.198067500000000507e+01,2.106589341107875102e-01,3.851611311953346828e-01,8.807974437317764860e-01
