Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S6,2020,6,10,0,17,20,45.408848,-71.903145,192.10001,13,71.6,12.5,60,614.4,1978,1.422228,716,295,169,1153,OK,,,
S1,2020,6,10,0,17,23,45.408863,-71.903084,190.7,13,71.7,12.6,60,614.4,1819,10.895047,2862,1600,1039,5122,OK,,,
S2,2020,6,10,0,17,25,45.408939,-71.903152,190.7,13,71.7,12.6,60,614.4,2506,5.206136,3511,1371,854,5735,OK,,,
S3,2020,6,10,0,17,28,45.408955,-71.903297,190.5,13,71.7,12.6,60,614.4,2252,0.339247,92,56,44,156,UE,,,
S4,2020,6,10,0,17,30,45.408974,-71.903481,192.89999,13,71.6,12.6,60,614.4,1726,3.314182,1709,785,587,2721,OK,,,
S5,2020,6,10,0,17,33,45.408989,-71.903809,193.3,13,71.7,12.6,60,614.4,2051,1.004693,361,206,178,603,OK,,,
S6,2020,6,10,0,17,35,45.409004,-71.904037,194.3,13,71.6,12.6,60,614.4,4438,1.722331,2538,972,789,3873,OK,,,
S1,2020,6,10,0,17,38,45.409023,-71.904373,194.89999,13,71.6,12.6,60,614.4,1624,0.117432,71,36,33,114,UE,,,
S2,2020,6,10,0,17,40,45.409046,-71.904587,195.60001,13,71.6,12.6,60,614.4,1718,1.161268,653,305,246,1156,OK,,,
S3,2020,6,10,0,17,43,45.409088,-71.904877,195,12,71.6,12.6,60,614.4,2434,0.70459,205,126,106,320,OK,,,
S4,2020,6,10,0,17,45,45.409122,-71.905083,194.5,13,71.6,12.6,60,614.4,5560,0.795925,4294,1417,1067,6456,OK,,,
S5,2020,6,10,0,17,47,45.409199,-71.905365,194.5,13,71.6,12.6,60,614.4,2544,0.482775,423,180,149,634,OK,,,
S6,2020,6,10,0,17,50,45.409248,-71.90554,194.8,13,71.7,12.6,60,614.4,1620,0.339247,157,78,63,257,UE,,,
S1,2020,6,10,0,17,52,45.409275,-71.905754,194.8,13,71.7,12.6,60,614.4,2351,0.221815,56,35,27,101,UE,,,
S2,2020,6,10,0,17,55,45.409286,-71.905914,200.39999,13,71.7,12.6,60,614.4,1640,0.861165,404,193,146,701,OK,,,
S3,2020,6,10,0,17,57,45.409294,-71.906113,201.60001,13,71.7,12.6,60,614.4,1739,0.13048,74,34,26,117,UE,,,
S4,2020,6,10,0,18,0,45.409286,-71.906456,205.10001,13,71.8,12.6,60,614.4,2159,1.291748,745,302,185,1191,OK,,,
S5,2020,6,10,0,18,2,45.409286,-71.906708,207.10001,13,71.8,12.6,60,614.4,2284,17.432074,3919,2472,1767,7417,OK,,,
S6,2020,6,10,0,18,5,45.409279,-71.907089,210,13,71.7,12.6,60,614.4,1620,0.600206,181,86,41,310,UE,,,
S1,2020,6,10,0,18,7,45.409283,-71.907303,210.89999,13,71.7,12.5,60,614.4,1830,0.482775,107,61,33,184,UE,,,
S2,2020,6,10,0,18,10,45.409267,-71.907555,212.3,13,71.8,12.6,60,614.4,2228,0.469727,131,79,63,254,UE,,,
S3,2020,6,10,0,18,12,45.40921,-71.907646,212.10001,13,71.9,12.6,60,614.4,2270,0.63935,131,84,56,269,UE,,,
S4,2020,6,10,0,18,14,45.409081,-71.907715,211.10001,13,71.9,12.6,60,614.4,2103,1.096029,627,258,163,999,OK,,,
S5,2020,6,10,0,18,17,45.408978,-71.907722,209.7,13,71.9,12.5,60,614.4,1866,0.352295,105,59,43,174,UE,,,
S6,2020,6,10,0,18,19,45.40881,-71.90773,209.7,13,72,12.6,60,614.4,1654,1.761474,582,299,201,986,OK,,,
S1,2020,6,10,0,18,22,45.408688,-71.90773,209.7,13,72,12.6,60,614.4,2742,0.313151,72,48,38,121,UE,,,
S2,2020,6,10,0,18,24,45.408577,-71.90773,209.60001,13,72.1,12.6,60,614.4,1631,0.339247,175,85,69,255,UE,,,
S3,2020,6,10,0,18,27,45.40847,-71.907745,211.60001,13,72,12.5,60,614.4,1624,0.13048,56,28,21,87,UE,,,
S4,2020,6,10,0,18,29,45.408443,-71.90786,212.89999,13,72.1,12.6,60,614.4,1877,0.117432,79,36,30,111,UE,,,
S6,2020,6,10,0,18,34,45.408478,-71.90815,213.39999,13,72.1,12.6,60,614.4,1683,1.135173,357,187,126,613,OK,,,
S1,2020,6,10,0,18,37,45.408482,-71.908363,216.89999,13,72.1,12.6,60,614.4,2144,9.720731,2282,1396,980,4235,OK,,,
S2,2020,6,10,0,18,39,45.408482,-71.908501,222.8,13,72.1,12.6,60,614.4,2022,0.534966,308,130,87,486,UE,,,
S3,2020,6,10,0,18,41,45.408489,-71.908752,226.3,13,72.1,12.6,60,614.4,1805,0.156576,102,47,39,155,UE,,,
S4,2020,6,10,0,18,44,45.408478,-71.908928,226.5,13,72.1,12.6,60,614.4,5719,0.13048,621,209,161,923,OK,,,
S5,2020,6,10,0,18,46,45.408447,-71.909218,226.5,13,72.1,12.6,60,614.4,1659,1.487467,865,448,426,1469,OK,,,
S6,2020,6,10,0,18,49,45.408443,-71.909401,225.8,13,72.1,12.6,60,614.4,1636,0.534966,273,132,107,439,OK,,,
S1,2020,6,10,0,18,51,45.408447,-71.909576,225.5,13,72.1,12.6,60,614.4,3449,0.626302,154,106,94,269,UE,,,
S2,2020,6,10,0,18,54,45.408451,-71.909843,223.3,13,72.1,12.6,60,614.4,1709,2.257297,893,472,385,1540,OK,,,
S3,2020,6,10,0,18,56,45.408455,-71.910027,222.39999,13,72.1,12.6,60,614.4,1893,0.378391,127,71,57,189,UE,,,
S4,2020,6,10,0,18,59,45.408459,-71.910255,221.8,13,72.1,12.6,60,614.4,1641,0.274007,106,54,40,163,UE,,,
S5,2020,6,10,0,19,1,45.408455,-71.910355,221.3,13,72.1,12.6,60,614.4,2140,2.896647,614,382,248,1119,OK,,,
S6,2020,6,10,0,19,4,45.408497,-71.910423,219.39999,13,72.1,12.6,60,614.4,1746,1.017741,395,169,82,641,UE,,,
S1,2020,6,10,0,19,6,45.408527,-71.910446,219.10001,13,72.1,12.6,60,614.4,1658,9.237955,2846,1251,467,4729,OK,,,
S2,2020,6,10,0,19,8,45.408535,-71.910507,219,13,72.1,12.6,60,614.4,3147,4.358018,3233,1089,457,5016,OK,,,
S3,2020,6,10,0,19,11,45.408504,-71.910522,219.3,13,72.1,12.6,60,614.4,1669,2.740072,596,309,115,1136,OK,,,
S1,2020,6,10,0,19,21,45.408028,-71.910507,219.10001,13,72.1,12.6,60,614.4,1622,3.823052,1556,753,533,2527,OK,,,
S2,2020,6,10,0,19,23,45.407909,-71.910484,222,13,72.1,12.6,60,614.4,1926,2.074625,1112,476,315,1830,OK,,,
S3,2020,6,10,0,19,26,45.407738,-71.910469,221.7,13,72,12.6,60,614.4,2142,0.430583,113,68,51,188,UE,,,
S4,2020,6,10,0,19,28,45.407658,-71.9104,219.8,13,72.1,12.6,60,614.4,2079,4.645073,2638,1092,697,4249,OK,,,
S5,2020,6,10,0,19,31,45.407585,-71.910255,221.2,13,72,12.6,60,614.4,2048,6.850179,1950,1141,878,3370,OK,,,
S6,2020,6,10,0,19,33,45.407578,-71.910126,222.3,13,72,12.6,60,614.4,1675,1.34394,445,232,161,762,OK,,,
S1,2020,6,10,0,19,35,45.40757,-71.909897,222.5,12,71.9,12.6,60,614.4,2070,9.107475,2177,1310,905,4021,OK,,,
S2,2020,6,10,0,19,38,45.407562,-71.909737,222.7,13,71.9,12.6,60,614.4,2442,2.49216,1684,669,434,2681,OK,,,
S3,2020,6,10,0,19,40,45.407558,-71.90947,222.7,13,71.9,12.6,60,614.4,1623,0.169623,74,37,29,117,UE,,,
S4,2020,6,10,0,19,43,45.407558,-71.909286,222.60001,13,71.8,12.5,60,614.4,4928,0.117432,212,78,61,300,UE,,,
S5,2020,6,10,0,19,45,45.407558,-71.909103,221.7,13,71.9,12.6,60,614.4,1659,2.779215,1593,825,781,2694,OK,,,
S6,2020,6,10,0,19,48,45.407555,-71.908829,219.39999,13,71.9,12.6,60,614.4,1674,0.378391,212,101,84,338,UE,,,
S1,2020,6,10,0,19,50,45.407551,-71.908638,217.5,13,71.9,12.6,60,614.4,2370,1.487467,337,215,158,604,OK,,,
S2,2020,6,10,0,19,53,45.407547,-71.90834,214.89999,13,71.9,12.5,60,614.4,1656,9.029188,3723,1725,1122,6352,OK,,,
S3,2020,6,10,0,19,55,45.407543,-71.908157,213.39999,13,71.9,12.5,60,614.4,3020,0.13048,41,26,24,55,UE,,,
S4,2020,6,10,0,19,58,45.407536,-71.907944,211.3,12,72,12.6,60,614.4,1660,0.70459,246,127,90,409,UE,,,
S5,2020,6,10,0,20,0,45.40752,-71.907845,210.8,12,72.1,12.6,60,614.4,1950,3.235894,1001,570,446,1753,OK,,,
S6,2020,6,10,0,20,2,45.40744,-71.907776,210.89999,13,72.1,12.6,60,614.4,1620,2.296441,871,427,294,1444,OK,,,
S2,2020,6,10,0,20,7,45.407207,-71.907761,211.2,13,72.3,12.6,60,614.4,2444,0.287055,210,85,59,326,UE,,,
S3,2020,6,10,0,20,10,45.407097,-71.907761,212.60001,13,72.3,12.6,60,614.4,1711,0.287055,98,52,38,161,UE,,,
S4,2020,6,10,0,20,12,45.406982,-71.907753,213.39999,13,72.3,12.6,60,614.4,1689,0.50887,265,124,96,420,UE,,,
S5,2020,6,10,0,20,15,45.406841,-71.907745,214.10001,13,72.3,12.5,60,614.4,1628,1.317844,585,282,210,956,OK,,,
S6,2020,6,10,0,20,17,45.406773,-71.907722,215.2,13,72.4,12.6,60,614.4,1782,0.587158,181,99,71,312,UE,,,
S1,2020,6,10,0,20,20,45.406723,-71.907593,214.89999,13,72.3,12.6,60,614.4,2535,0.221815,60,38,31,101,UE,,,
S2,2020,6,10,0,20,22,45.406719,-71.907478,213.8,13,72.4,12.6,60,614.4,2062,0.613254,371,157,109,589,OK,,,
S3,2020,6,10,0,20,25,45.406712,-71.907288,213.89999,13,72.3,12.6,60,614.4,2246,0.300103,94,56,47,140,UE,,,
S4,2020,6,10,0,20,27,45.406712,-71.907173,212.7,13,72.4,12.6,60,614.4,2041,0.848117,497,210,143,808,OK,,,
S5,2020,6,10,0,20,29,45.406719,-71.907021,212.39999,13,72.3,12.6,60,614.4,1896,1.617947,559,312,255,977,OK,,,
S6,2020,6,10,0,20,32,45.406715,-71.906898,212.8,13,72.3,12.5,60,614.4,1672,0.339247,123,64,47,210,UE,,,
S1,2020,6,10,0,20,34,45.406712,-71.906715,212.8,13,72.3,12.6,60,614.4,2448,0.352295,104,64,54,173,UE,,,
S2,2020,6,10,0,20,37,45.406712,-71.906616,212,13,72.4,12.6,60,614.4,1681,0.808973,416,195,150,637,OK,,,
S3,2020,6,10,0,20,39,45.406696,-71.906532,212.60001,12,72.3,12.6,60,614.4,1659,0.404487,153,79,59,253,UE,,,
S4,2020,6,10,0,20,42,45.406677,-71.906525,212.89999,12,72.3,12.6,60,614.4,1674,0.378391,192,90,68,305,UE,,,
S5,2020,6,10,0,20,44,45.406666,-71.906578,213.60001,12,72.3,12.6,60,614.4,1743,0.404487,132,71,52,226,UE,,,
S6,2020,6,10,0,20,47,45.406677,-71.906754,213.89999,12,72.3,12.6,60,614.4,1631,1.461371,618,295,208,1038,OK,,,
S2,2020,6,10,0,20,52,45.406719,-71.907249,213.5,13,72.3,12.6,60,614.4,1684,0.326199,163,76,57,258,UE,,,
S3,2020,6,10,0,20,54,45.406727,-71.90744,213.8,13,72.3,12.6,60,614.4,2113,0.613254,172,102,79,311,UE,,,
S4,2020,6,10,0,20,56,45.406734,-71.907631,214,13,72.3,12.6,60,614.4,1734,5.897678,2818,1272,875,4737,OK,,,
S5,2020,6,10,0,20,59,45.406731,-71.907768,214,13,72.3,12.6,60,614.4,1622,0.352295,160,80,64,240,UE,,,
S6,2020,6,10,0,21,1,45.406723,-71.908035,214,13,72.3,12.6,60,614.4,1741,0.495822,158,85,61,269,UE,,,
S1,2020,6,10,0,21,4,45.406727,-71.908218,215.60001,13,72.3,12.6,60,614.4,1913,11.5083,2719,1580,995,4888,OK,,,
S2,2020,6,10,0,21,6,45.406731,-71.90847,215.10001,13,72.3,12.6,60,614.4,2438,3.340278,2245,892,578,3625,OK,,,
S3,2020,6,10,0,21,9,45.406734,-71.908638,215.8,13,72.3,12.6,60,614.4,2475,0.182671,57,35,30,102,UE,,,
S4,2020,6,10,0,21,11,45.406738,-71.908806,216.39999,13,72.3,12.6,60,614.4,1679,0.274007,139,65,49,223,UE,,,
S6,2020,6,10,0,21,16,45.406738,-71.90918,218.60001,13,72.3,12.6,60,614.4,1776,0.300103,105,57,44,180,UE,,,
S1,2020,6,10,0,21,19,45.406742,-71.909416,220.2,13,72.3,12.6,60,614.4,2385,1.14822,403,239,216,706,OK,,,
S2,2020,6,10,0,21,21,45.406754,-71.909592,220.8,13,72.3,12.6,60,614.4,2151,0.534966,338,141,97,546,UE,,,
S3,2020,6,10,0,21,24,45.406754,-71.909874,221.89999,13,72.3,12.6,60,614.4,1673,5.362711,1940,1010,755,3337,OK,,,
S4,2020,6,10,0,21,26,45.406757,-71.910057,222.10001,13,72.3,12.6,60,614.4,1796,2.505208,1177,514,324,1968,OK,,,
S5,2020,6,10,0,21,28,45.406765,-71.910316,223.2,13,72.3,12.6,60,614.4,1829,0.195719,69,38,30,105,UE,,,
S6,2020,6,10,0,21,31,45.406792,-71.910439,223.5,13,72.3,12.6,60,614.4,1926,0.221815,61,35,25,107,UE,,,
S2,2020,6,10,0,21,36,45.407009,-71.910522,222.39999,13,72.3,12.6,60,614.4,1697,0.208767,108,50,37,168,UE,,,
S3,2020,6,10,0,21,38,45.407135,-71.910507,221.7,13,72.3,12.6,60,614.4,1898,0.195719,60,34,25,105,UE,,,
S5,2020,6,10,0,21,43,45.407459,-71.910484,219.7,13,72.3,12.6,60,614.4,1724,0.587158,280,127,88,444,UE,,,
S6,2020,6,10,0,21,46,45.407654,-71.9105,218.7,13,72.3,12.6,60,614.4,1988,0.169623,52,30,23,86,UE,,,
S1,2020,6,10,0,21,48,45.407753,-71.910545,218.60001,13,72.3,12.6,60,614.4,2383,0.443631,106,67,51,166,UE,,,
S2,2020,6,10,0,21,51,45.407841,-71.910736,218.3,13,72.3,12.6,60,614.4,1739,0.352295,182,83,61,282,UE,,,
S3,2020,6,10,0,21,53,45.407864,-71.910896,218.5,13,72.4,12.6,60,614.4,1859,0.208767,74,41,33,119,UE,,,
S4,2020,6,10,0,21,55,45.407875,-71.911156,218.5,13,72.3,12.6,60,614.4,2411,4.579834,2453,880,330,3906,OK,,,
S6,2020,6,10,0,22,0,45.407887,-71.911598,218.60001,13,72.4,12.6,60,614.4,1620,0.339247,98,47,21,166,UE,,,
S1,2020,6,10,0,22,3,45.407879,-71.911743,223.8,13,72.4,12.6,60,614.4,3038,6.419596,4668,1613,735,7192,OK,,,
S2,2020,6,10,0,22,5,45.407829,-71.911827,227,12,72.4,12.6,60,614.4,1799,4.344971,1602,653,242,2686,OK,,,
S4,2020,6,10,0,22,10,45.407589,-71.911873,230,13,72.4,12.6,60,614.4,1750,2.453017,830,447,338,1414,OK,,,
S5,2020,6,10,0,22,13,45.407421,-71.911865,231.5,13,72.4,12.6,60,614.4,2487,1.435276,359,228,181,633,OK,,,
S5,2020,6,10,0,25,10,45.407848,-71.914291,228.60001,12,72.1,12.6,60,50.4,2024,3.499338,88,51,40,160,UE,,,
S2,2020,6,10,0,25,21,45.407841,-71.913528,227,12,71.9,12.6,60,153.6,5101,0.57411,251,79,43,362,UE,,,
S3,2020,6,10,0,26,20,45.408833,-71.913185,239.7,13,71.7,12.6,60,24,2358,8.684723,71,46,32,6,UE,,,
S3,2020,6,10,0,26,57,45.408806,-71.913193,241.3,13,71.2,12.6,60,24,2401,8.684723,72,47,33,22,UE,,,
S1,2020,6,10,0,27,2,45.408825,-71.913185,239.10001,13,71.2,12.6,60,50.4,1625,4.453704,127,63,40,205,UE,,,
S3,2020,6,10,0,27,4,45.408829,-71.913185,238.39999,13,71.1,12.5,60,50.4,2328,8.589285,153,98,69,294,UE,,,
S1,2020,6,10,0,27,9,45.408833,-71.913185,237,13,71,12.5,60,100.8,1714,6.123842,279,149,92,487,UE,,,
S3,2020,6,10,0,27,11,45.408836,-71.913185,236.60001,12,71,12.5,60,100.8,2419,9.145998,304,200,139,576,OK,,,
S1,2020,6,10,0,27,16,45.408863,-71.913193,235,13,71,12.6,60,153.6,1652,6.106445,465,238,146,821,OK,,,
S2,2020,6,10,0,27,17,45.408936,-71.913185,235,13,71,12.6,60,153.6,1784,4.175347,283,156,101,520,OK,,,
S3,2020,6,10,0,27,19,45.408981,-71.913185,234.2,13,71,12.6,60,100.8,3127,0.795304,36,24,21,56,UE,,,
S1,2020,6,10,0,27,24,45.409149,-71.913177,234.2,13,71,12.6,60,153.6,2508,1.096029,57,38,27,99,UE,,,
S2,2020,6,10,0,29,10,45.409203,-71.915962,238.7,20,70.5,12.5,60,153.6,4950,0.469727,186,59,32,269,UE,,,
S2,2020,6,10,0,29,18,45.409271,-71.915916,238.39999,20,70.5,12.5,60,614.4,2564,3.653429,2215,804,368,3515,OK,,,
S4,2020,6,10,0,29,23,45.40929,-71.915894,237.2,20,70.5,12.6,60,614.4,3973,0.104384,123,44,29,174,UE,,,
S6,2020,6,10,0,29,28,45.409332,-71.916176,234.3,20,70.4,12.5,60,614.4,1783,0.848117,332,139,63,540,UE,,,
S1,2020,6,10,0,29,31,45.409344,-71.916405,232.2,20,70.3,12.5,60,614.4,1661,1.826714,387,199,66,710,UE,,,
S2,2020,6,10,0,29,33,45.409348,-71.916557,231.5,20,70.3,12.5,60,614.4,1744,5.258327,3154,1473,1226,4620,OK,,,
S3,2020,6,10,0,29,35,45.409351,-71.916786,230.8,20,70.3,12.5,60,614.4,1641,0.417535,161,82,61,252,UE,,,
S4,2020,6,10,0,29,38,45.409351,-71.916931,230.39999,20,70.3,12.5,60,614.4,5809,854.90228,478,138,108,654,OK,,,
S5,2020,6,10,0,29,40,45.409321,-71.917107,230.10001,20,70.2,12.5,60,614.4,1651,0.652398,232,119,85,378,UE,,,
S2,2020,6,10,0,29,48,45.409046,-71.917213,229.10001,15,70.2,12.5,60,614.4,2180,0.548014,328,134,86,524,UE,,,
S3,2020,6,10,0,29,50,45.408955,-71.917213,230.8,20,70.3,12.6,60,614.4,1642,0.430583,136,69,43,237,UE,,,
S4,2020,6,10,0,29,53,45.408817,-71.917221,231.3,15,70.2,12.5,60,614.4,2396,2.466064,1608,637,401,2566,OK,,,
S5,2020,6,10,0,29,55,45.40871,-71.917213,232,20,70.2,12.5,60,614.4,1898,11.495253,2943,1688,1130,5286,OK,,,
S6,2020,6,10,0,29,58,45.408573,-71.917213,231.7,14,70.2,12.5,60,614.4,1711,1.056885,333,177,122,564,OK,,,
S1,2020,6,10,0,30,0,45.408485,-71.917213,232.10001,20,70.2,12.5,60,614.4,2544,0.874213,186,123,91,320,UE,,,
S2,2020,6,10,0,30,2,45.408363,-71.917213,233.39999,15,70.2,12.5,60,614.4,1633,0.260959,117,56,41,181,UE,,,
S3,2020,6,10,0,30,5,45.408279,-71.917221,233.10001,20,70.2,12.5,60,614.4,2408,0.57411,129,83,61,235,UE,,,
S4,2020,6,10,0,30,7,45.408131,-71.917229,233.10001,20,70.2,12.5,60,614.4,1883,0.482775,161,90,71,299,UE,,,
S5,2020,6,10,0,30,10,45.408028,-71.917236,235.5,20,70.2,12.5,60,614.4,2875,0.117432,40,25,23,60,UE,,,
S6,2020,6,10,0,30,12,45.407928,-71.917229,235.39999,20,70.2,12.5,60,614.4,1721,1.096029,567,261,196,925,OK,,,
S1,2020,6,10,0,30,15,45.407784,-71.917229,235.5,15,70.2,12.5,60,614.4,2075,0.274007,113,64,58,188,UE,,,
S2,2020,6,10,0,30,17,45.407692,-71.917229,236.7,15,70.3,12.5,60,614.4,2682,0.848117,674,270,194,1072,OK,,,
S3,2020,6,10,0,30,20,45.40757,-71.917236,237.2,15,70.3,12.5,60,614.4,1684,0.182671,63,33,24,100,UE,,,
S4,2020,6,10,0,30,22,45.40749,-71.917229,236.89999,20,70.3,12.5,60,614.4,1631,0.391439,175,84,62,268,UE,,,
S5,2020,6,10,0,30,25,45.407375,-71.917221,236.7,20,70.3,12.5,60,614.4,2507,0.378391,116,71,62,191,UE,,,
S6,2020,6,10,0,30,27,45.407291,-71.917221,236.2,20,70.3,12.5,60,614.4,2001,0.274007,83,48,37,141,UE,,,
S1,2020,6,10,0,30,29,45.40715,-71.917221,236.60001,20,70.4,12.5,60,614.4,1709,3.457709,1260,667,517,2154,OK,,,
S2,2020,6,10,0,30,32,45.407055,-71.917236,235.60001,20,70.4,12.5,60,614.4,3423,1.056885,1130,445,347,1748,OK,,,
S3,2020,6,10,0,30,34,45.406914,-71.917259,235.60001,20,70.4,12.5,60,614.4,2638,0.221815,65,41,35,102,UE,,,
S4,2020,6,10,0,30,37,45.406845,-71.917328,234.3,20,70.4,12.5,60,614.4,1687,0.404487,143,75,55,226,UE,,,
S5,2020,6,10,0,30,39,45.406807,-71.91745,235.39999,20,70.4,12.5,60,614.4,2753,0.63935,161,105,87,259,UE,,,
S6,2020,6,10,0,30,42,45.406811,-71.917648,235.60001,15,70.4,12.5,60,614.4,2005,0.352295,94,55,40,159,UE,,,
S1,2020,6,10,0,30,44,45.406807,-71.917801,235.7,20,70.4,12.5,60,614.4,1625,13.335014,4454,2211,1395,7627,OK,,,
S2,2020,6,10,0,30,47,45.406803,-71.918015,235.39999,20,70.4,12.5,60,614.4,2880,3.718668,2953,1129,735,4612,OK,,,
S3,2020,6,10,0,30,49,45.406807,-71.918159,235.8,20,70.5,12.5,60,614.4,3630,1.030789,190,144,118,398,OK,,,
S4,2020,6,10,0,30,52,45.406822,-71.918343,236.2,20,70.5,12.5,60,614.4,1623,0.247911,106,53,41,168,UE,,,
S5,2020,6,10,0,30,54,45.406857,-71.918427,236,20,70.5,12.5,60,614.4,2210,0.417535,116,70,55,210,UE,,,
S2,2020,6,10,0,31,1,45.407143,-71.918495,236,15,70.6,12.5,60,614.4,2955,0.247911,222,88,65,347,UE,,,
S4,2020,6,10,0,31,6,45.407391,-71.918488,235.60001,15,70.6,12.5,60,614.4,1702,7.319905,2467,1304,951,4398,OK,,,
S5,2020,6,10,0,31,9,45.40749,-71.918495,234.8,15,70.6,12.5,60,614.4,2952,6.419596,1637,1078,926,3056,OK,,,
S6,2020,6,10,0,31,11,45.407593,-71.918495,235.3,14,70.6,12.5,60,614.4,2239,0.521918,130,80,60,232,UE,,,
S1,2020,6,10,0,31,14,45.407738,-71.918472,237.5,15,70.6,12.5,60,614.4,2430,4.188395,945,608,453,1838,OK,,,
S2,2020,6,10,0,31,16,45.407841,-71.918472,238,14,70.7,12.5,60,614.4,2057,5.75415,1513,896,658,2850,OK,,,
S3,2020,6,10,0,31,19,45.408001,-71.918465,238.2,14,70.7,12.5,60,614.4,2582,0.57411,106,73,50,223,UE,,,
S4,2020,6,10,0,31,21,45.4081,-71.91848,235.89999,15,70.7,12.5,60,614.4,5775,0.06524,273,97,81,415,UE,,,
S5,2020,6,10,0,31,24,45.408257,-71.918488,236.2,15,70.7,12.5,60,614.4,3794,0.287055,47,38,30,95,UE,,,
S6,2020,6,10,0,31,26,45.408352,-71.91848,237.60001,15,70.7,12.5,60,614.4,2059,1.21346,305,182,129,561,OK,,,
S1,2020,6,10,0,31,28,45.408504,-71.918434,237.60001,15,70.7,12.5,60,614.4,3249,1.030789,219,155,128,418,OK,,,
S2,2020,6,10,0,31,31,45.4086,-71.918411,237.89999,15,70.7,12.5,60,614.4,1651,0.782878,275,141,100,459,OK,,,
S3,2020,6,10,0,31,33,45.408718,-71.918388,238.60001,15,70.8,12.5,60,614.4,1977,0.195719,55,32,23,101,UE,,,
S4,2020,6,10,0,31,36,45.408772,-71.918449,239.60001,14,70.8,12.5,60,614.4,1914,0.274007,79,45,33,136,UE,,,
S5,2020,6,10,0,31,38,45.408752,-71.918518,238.60001,20,70.8,12.5,60,614.4,2345,0.339247,73,47,33,140,UE,,,
S6,2020,6,10,0,31,41,45.408653,-71.918533,237.60001,14,70.8,12.5,60,614.4,2557,0.300103,65,43,32,126,UE,,,
S1,2020,6,10,0,31,43,45.408569,-71.918533,237,15,70.8,12.5,60,614.4,3052,1.839762,365,259,203,725,OK,,,
S2,2020,6,10,0,31,46,45.408432,-71.918533,236.89999,20,70.8,12.5,60,614.4,1998,4.932129,1624,927,761,3247,OK,,,
S3,2020,6,10,0,31,48,45.408344,-71.918533,235.7,20,70.8,12.5,60,614.4,3079,0.391439,77,55,43,156,UE,,,
S4,2020,6,10,0,31,51,45.408199,-71.918556,235,20,70.8,12.5,60,614.4,1674,1.40918,451,235,159,811,OK,,,
S5,2020,6,10,0,31,53,45.408112,-71.918556,233.60001,20,70.8,12.5,60,614.4,4002,0.978597,121,110,81,263,UE,,,
S6,2020,6,10,0,31,55,45.40799,-71.918571,233.60001,20,70.8,12.5,60,614.4,4130,0.613254,74,69,51,182,UE,,,
S1,2020,6,10,0,31,58,45.407906,-71.918579,234.8,14,70.8,12.5,60,614.4,3379,1.487467,297,216,177,553,OK,,,
S2,2020,6,10,0,32,0,45.407768,-71.918549,235.89999,15,70.8,12.5,60,614.4,1903,1.774523,497,283,203,912,OK,,,
S3,2020,6,10,0,32,3,45.407673,-71.918541,236.89999,15,70.9,12.5,60,614.4,2463,2.322537,619,387,316,1169,OK,,,
S4,2020,6,10,0,32,5,45.407558,-71.918541,236.39999,20,70.9,12.5,60,614.4,2970,0.221815,235,100,88,325,UE,,,
S5,2020,6,10,0,32,8,45.407352,-71.918549,235.8,15,70.9,12.5,60,614.4,2688,0.156576,58,35,33,78,UE,,,
S2,2020,6,10,0,32,15,45.406883,-71.918579,233.2,20,71,12.5,60,614.4,3438,0.091336,105,42,34,161,UE,,,
S3,2020,6,10,0,32,18,45.406685,-71.918587,231.10001,20,71.1,12.5,60,614.4,1764,4.149251,1351,732,544,2398,OK,,,
S4,2020,6,10,0,32,20,45.406544,-71.918587,230.7,15,71.2,12.5,60,614.4,776,0,701,227,179,1034,OK,,,
S5,2020,6,10,0,32,22,45.406345,-71.918594,230.89999,15,71.2,12.5,60,614.4,1719,0.626302,220,117,89,373,UE,,,
S6,2020,6,10,0,32,25,45.406231,-71.918594,231.89999,15,71.2,12.5,60,614.4,2107,0.339247,249,110,91,392,UE,,,
S1,2020,6,10,0,32,27,45.406101,-71.918541,231.89999,15,71.2,12.5,60,614.4,1644,12.91748,5403,2766,2215,9000,OK,,,
S2,2020,6,10,0,32,30,45.406048,-71.918465,230.8,20,71.4,12.5,60,614.4,2427,1.030789,834,355,287,1345,OK,,,
S3,2020,6,10,0,32,32,45.406025,-71.918343,230.2,20,71.4,12.5,60,614.4,2827,0.221815,52,35,28,95,UE,,,
S4,2020,6,10,0,32,35,45.406017,-71.918137,228.8,15,71.4,12.5,60,614.4,1708,4.906033,1468,780,516,2697,OK,,,
S5,2020,6,10,0,32,37,45.406017,-71.917992,228.60001,14,71.5,12.5,60,614.4,2902,0.352295,60,44,31,124,UE,,,
S2,2020,6,10,0,32,45,45.406006,-71.91745,229.10001,15,71.5,12.5,60,614.4,1667,0.430583,190,88,60,321,UE,,,
S2,2020,6,10,0,34,2,45.405323,-71.916412,245.2,15,71.3,12.5,60,100.8,3287,0.636243,106,41,30,163,UE,,,
S1,2020,6,10,0,34,8,45.405018,-71.916428,242.89999,15,71.3,12.5,60,153.6,1870,1.304796,173,75,50,293,UE,,,
S2,2020,6,10,0,34,9,45.404961,-71.916435,241.39999,15,71.3,12.5,60,153.6,1872,2.400825,199,111,87,383,UE,,,
